PCON24CD,PCON24NM,MP,Gender,ID,TheyWorkForYou ID,TheyWorkForYou URI,Start date,Party,Party name,Party bg,Party fg,Thumbnail
E14001279,Hendon,David Pinto-Duschinsky,M,5360,26632,https://www.theyworkforyou.com/mp/26632/david_pinto-duschinsky/hendon,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5360/Thumbnail
E14001280,Henley and Thame,Freddie van Mierlo,M,5296,26540,https://www.theyworkforyou.com/mp/26540/freddie_van_mierlo/henley_and_thame,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5296/Thumbnail
E14001281,Hereford and South Herefordshire,Jesse Norman,M,3991,24827,https://www.theyworkforyou.com/mp/24827/jesse_norman/hereford_and_south_herefordshire,2010-05-06T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/3991/Thumbnail
E14001282,Herne Bay and Sandwich,Sir Roger Gale,M,87,10217,https://www.theyworkforyou.com/mp/10217/roger_gale/herne_bay_and_sandwich,1983-06-09T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/87/Thumbnail
E14001283,Hertford and Stortford,Josh Dean,M,5187,26456,https://www.theyworkforyou.com/mp/26456/josh_dean/hertford_and_stortford,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5187/Thumbnail
E14001284,Hertsmere,Sir Oliver Dowden,M,4441,25323,https://www.theyworkforyou.com/mp/25323/oliver_dowden/hertsmere,2015-05-07T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4441/Thumbnail
E14001285,Hexham,Joe Morris,M,5081,26468,https://www.theyworkforyou.com/mp/26468/joe_morris/hexham,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5081/Thumbnail
E14001286,Heywood and Middleton North,Mrs Elsie Blundell,F,5084,26481,https://www.theyworkforyou.com/mp/26481/elsie_blundell/heywood_and_middleton_north,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5084/Thumbnail
E14001287,High Peak,Jon Pearce,M,5115,26362,https://www.theyworkforyou.com/mp/26362/jonathan_pearce/high_peak,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5115/Thumbnail
E14001288,Hinckley and Bosworth,Dr Luke Evans,M,4781,25805,https://www.theyworkforyou.com/mp/25805/luke_evans/hinckley_and_bosworth,2019-12-12T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4781/Thumbnail
E14001289,Hitchin,Alistair Strathern,M,5000,26278,https://www.theyworkforyou.com/mp/26278/alistair_strathern/hitchin,2023-10-19T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5000/Thumbnail
E14001290,Holborn and St Pancras,Sir Keir Starmer,M,4514,25353,https://www.theyworkforyou.com/mp/25353/keir_starmer/holborn_and_st_pancras,2015-05-07T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4514/Thumbnail
E14001291,Honiton and Sidmouth,Richard Foord,M,4942,26086,https://www.theyworkforyou.com/mp/26086/richard_foord/honiton_and_sidmouth,2022-06-23T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/4942/Thumbnail
E14001292,Hornchurch and Upminster,Julia Lopez,F,4647,25652,https://www.theyworkforyou.com/mp/25652/julia_lopez/hornchurch_and_upminster,2017-06-08T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4647/Thumbnail
E14001293,Hornsey and Friern Barnet,Catherine West,F,4523,25328,https://www.theyworkforyou.com/mp/25328/catherine_west/hornsey_and_friern_barnet,2015-05-07T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4523/Thumbnail
E14001294,Horsham,John Milne,M,5329,26624,https://www.theyworkforyou.com/mp/26624/john_milne/horsham,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5329/Thumbnail
E14001295,Houghton and Sunderland South,Bridget Phillipson,F,4046,24709,https://www.theyworkforyou.com/mp/24709/bridget_phillipson/houghton_and_sunderland_south,2010-05-06T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4046/Thumbnail
E14001296,Hove and Portslade,Peter Kyle,M,4505,25418,https://www.theyworkforyou.com/mp/25418/peter_kyle/hove_and_portslade,2015-05-07T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4505/Thumbnail
E14001297,Huddersfield,Harpreet Uppal,F,5289,26508,https://www.theyworkforyou.com/mp/26508/harpreet_uppal/huddersfield,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5289/Thumbnail
E14001298,Huntingdon,Ben Obese-Jecty,M,5089,26354,https://www.theyworkforyou.com/mp/26354/ben_obese-jecty/huntingdon,2024-07-04T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/5089/Thumbnail
E14001299,Hyndburn,Sarah Smith,F,5117,26410,https://www.theyworkforyou.com/mp/26410/sarah_smith/hyndburn,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5117/Thumbnail
E14001300,Ilford North,Wes Streeting,M,4504,25320,https://www.theyworkforyou.com/mp/25320/wes_streeting/ilford_north,2015-05-07T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4504/Thumbnail
E14001301,Ilford South,Jas Athwal,M,5227,26439,https://www.theyworkforyou.com/mp/26439/jas_athwal/ilford_south,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5227/Thumbnail
E14001302,Ipswich,Jack Abbott,M,5131,26385,https://www.theyworkforyou.com/mp/26385/jack_abbott/ipswich,2024-07-04T00:00:00,Lab,Labour (Co-op),#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5131/Thumbnail
E14001303,Isle of Wight East,Joe Robertson,M,5255,26504,https://www.theyworkforyou.com/mp/26504/joe_robertson/isle_of_wight_east,2024-07-04T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/5255/Thumbnail
E14001304,Isle of Wight West,Mr Richard Quigley,M,5144,26373,https://www.theyworkforyou.com/mp/26373/richard_quigley/isle_of_wight_west,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5144/Thumbnail
E14001305,Islington North,Jeremy Corbyn,M,185,10133,https://www.theyworkforyou.com/mp/10133/jeremy_corbyn/islington_north,1983-06-09T00:00:00,Ind,Independent,#909090,#FFFFFF,https://members-api.parliament.uk/api/Members/185/Thumbnail
E14001306,Islington South and Finsbury,Emily Thornberry,F,1536,11656,https://www.theyworkforyou.com/mp/11656/emily_thornberry/islington_south_and_finsbury,2005-05-05T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/1536/Thumbnail
E14001307,Jarrow and Gateshead East,Kate Osborne,F,4783,25794,https://www.theyworkforyou.com/mp/25794/kate_osborne/jarrow_and_gateshead_east,2019-12-12T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4783/Thumbnail
E14001308,Keighley and Ilkley,Robbie Moore,M,4861,25922,https://www.theyworkforyou.com/mp/25922/robbie_moore/keighley_and_ilkley,2019-12-12T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4861/Thumbnail
E14001309,Kenilworth and Southam,Sir Jeremy Wright,M,1560,11791,https://www.theyworkforyou.com/mp/11791/jeremy_wright/kenilworth_and_southam,2005-05-05T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/1560/Thumbnail
E14001310,Kensington and Bayswater,Joe Powell,M,5229,26477,https://www.theyworkforyou.com/mp/26477/joe_powell/kensington_and_bayswater,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5229/Thumbnail
E14001311,Kettering,Rosie Wrighting,F,5331,26615,https://www.theyworkforyou.com/mp/26615/rosie_wrighting/kettering,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5331/Thumbnail
E14001312,Kingston and Surbiton,Ed Davey,M,188,10155,https://www.theyworkforyou.com/mp/10155/edward_davey/kingston_and_surbiton,2017-06-08T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/188/Thumbnail
E14001313,Kingston upon Hull East,Karl Turner,M,4030,24767,https://www.theyworkforyou.com/mp/24767/karl_turner/kingston_upon_hull_east,2010-05-06T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4030/Thumbnail
E14001314,Kingston upon Hull North and Cottingham,Dame Diana Johnson,F,1533,11647,https://www.theyworkforyou.com/mp/11647/diana_r._johnson/kingston_upon_hull_north_and_cottingham,2005-05-05T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/1533/Thumbnail
E14001315,Kingston upon Hull West and Haltemprice,Emma Hardy,F,4645,25646,https://www.theyworkforyou.com/mp/25646/emma_hardy/kingston_upon_hull_west_and_haltemprice,2017-06-08T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4645/Thumbnail
E14001316,Kingswinford and South Staffordshire,Mike Wood,M,4384,25362,https://www.theyworkforyou.com/mp/25362/mike_wood/kingswinford_and_south_staffordshire,2015-05-07T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4384/Thumbnail
E14001317,Knowsley,Anneliese Midgley,F,5038,26318,https://www.theyworkforyou.com/mp/26318/anneliese_midgley/knowsley,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5038/Thumbnail
E14001318,Lancaster and Wyre,Cat Smith,F,4436,25432,https://www.theyworkforyou.com/mp/25432/cat_smith/lancaster_and_wyre,2015-05-07T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4436/Thumbnail
E14001319,Leeds Central and Headingley,Alex Sobel,M,4658,25680,https://www.theyworkforyou.com/mp/25680/alex_sobel/leeds_central_and_headingley,2017-06-08T00:00:00,Lab,Labour (Co-op),#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4658/Thumbnail
E14001320,Leeds East,Richard Burgon,M,4493,25391,https://www.theyworkforyou.com/mp/25391/richard_burgon/leeds_east,2015-05-07T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4493/Thumbnail
E14001321,Leeds North East,Fabian Hamilton,M,415,10256,https://www.theyworkforyou.com/mp/10256/fabian_hamilton/leeds_north_east,1997-05-01T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/415/Thumbnail
E14001322,Leeds North West,Katie White,F,5260,26520,https://www.theyworkforyou.com/mp/26520/katie_white/leeds_north_west,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5260/Thumbnail
E14001323,Leeds South,Hilary Benn,M,413,10669,https://www.theyworkforyou.com/mp/10669/hilary_benn/leeds_south,1999-06-10T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/413/Thumbnail
E14001324,Leeds South West and Morley,Mark Sewards,M,5166,26440,https://www.theyworkforyou.com/mp/26440/mark_sewards/leeds_south_west_and_morley,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5166/Thumbnail
E14001325,Leeds West and Pudsey,Rachel Reeves,F,4031,24851,https://www.theyworkforyou.com/mp/24851/rachel_reeves/leeds_west_and_pudsey,2010-05-06T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4031/Thumbnail
E14001326,Leicester East,Shivani Raja,F,5068,26363,https://www.theyworkforyou.com/mp/26363/shivani_raja/leicester_east,2024-07-04T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/5068/Thumbnail
E14001327,Leicester South,Shockat Adam,M,5120,26364,https://www.theyworkforyou.com/mp/26364/shockat_adam/leicester_south,2024-07-04T00:00:00,Ind,Independent,#909090,#FFFFFF,https://members-api.parliament.uk/api/Members/5120/Thumbnail
E14001328,Leicester West,Liz Kendall,F,4026,24816,https://www.theyworkforyou.com/mp/24816/liz_kendall/leicester_west,2010-05-06T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4026/Thumbnail
E14001329,Leigh and Atherton,Jo Platt,F,4673,25611,https://www.theyworkforyou.com/mp/25611/jo_platt/leigh_and_atherton,2024-07-04T00:00:00,Lab,Labour (Co-op),#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4673/Thumbnail
E14001330,Lewes,James MacCleary,M,5265,26581,https://www.theyworkforyou.com/mp/26581/james_maccleary/lewes,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5265/Thumbnail
E14001331,Lewisham East,Janet Daby,F,4698,25727,https://www.theyworkforyou.com/mp/25727/janet_daby/lewisham_east,2018-06-14T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4698/Thumbnail
E14001332,Lewisham North,Vicky Foxcroft,F,4491,25380,https://www.theyworkforyou.com/mp/25380/vicky_foxcroft/lewisham_north,2015-05-07T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4491/Thumbnail
E14001333,Lewisham West and East Dulwich,Ellie Reeves,F,4620,25681,https://www.theyworkforyou.com/mp/25681/ellie_reeves/lewisham_west_and_east_dulwich,2017-06-08T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4620/Thumbnail
E14001334,Leyton and Wanstead,Mr Calvin Bailey,M,5054,26340,https://www.theyworkforyou.com/mp/26340/calvin_bailey/leyton_and_wanstead,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5054/Thumbnail
E14001335,Lichfield,Dave Robertson,M,5126,26374,https://www.theyworkforyou.com/mp/26374/dave_robertson/lichfield,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5126/Thumbnail
E14001336,Lincoln,Mr Hamish Falconer,M,5148,26446,https://www.theyworkforyou.com/mp/26446/hamish_falconer/lincoln,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5148/Thumbnail
E14001337,Liverpool Garston,Maria Eagle,F,483,10183,https://www.theyworkforyou.com/mp/10183/maria_eagle/liverpool_garston,1997-05-01T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/483/Thumbnail
E14001338,Liverpool Riverside,Kim Johnson,F,4824,25803,https://www.theyworkforyou.com/mp/25803/kim_johnson/liverpool_riverside,2019-12-12T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4824/Thumbnail
E14001339,Liverpool Walton,Dan Carden,M,4651,25642,https://www.theyworkforyou.com/mp/25642/dan_carden/liverpool_walton,2017-06-08T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4651/Thumbnail
E14001340,Liverpool Wavertree,Paula Barker,F,4828,25819,https://www.theyworkforyou.com/mp/25819/paula_barker/liverpool_wavertree,2019-12-12T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4828/Thumbnail
E14001341,Liverpool West Derby,Ian Byrne,M,4831,25816,https://www.theyworkforyou.com/mp/25816/ian_byrne/liverpool_west_derby,2019-12-12T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4831/Thumbnail
E14001342,Loughborough,Dr Jeevun Sandher,M,5259,26521,https://www.theyworkforyou.com/mp/26521/jeevun_sandher/loughborough,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5259/Thumbnail
E14001343,Louth and Horncastle,Victoria Atkins,F,4399,25424,https://www.theyworkforyou.com/mp/25424/victoria_atkins/louth_and_horncastle,2015-05-07T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4399/Thumbnail
E14001344,Lowestoft,Jess Asato,F,5156,26386,https://www.theyworkforyou.com/mp/26386/jessica_asato/lowestoft,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5156/Thumbnail
E14001345,Luton North,Sarah Owen,F,4777,25823,https://www.theyworkforyou.com/mp/25823/sarah_owen/luton_north,2019-12-12T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4777/Thumbnail
E14001346,Luton South and South Bedfordshire,Rachel Hopkins,F,4873,25809,https://www.theyworkforyou.com/mp/25809/rachel_hopkins/luton_south_and_south_bedfordshire,2019-12-12T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4873/Thumbnail
E14001347,Macclesfield,Tim Roca,M,5287,26549,https://www.theyworkforyou.com/mp/26549/tim_roca/macclesfield,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5287/Thumbnail
E14001348,Maidenhead,Mr Joshua Reynolds,M,5343,26608,https://www.theyworkforyou.com/mp/26608/joshua_reynolds/maidenhead,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5343/Thumbnail
E14001349,Maidstone and Malling,Helen Grant,F,4018,24796,https://www.theyworkforyou.com/mp/24796/helen_grant/maidstone_and_malling,2010-05-06T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4018/Thumbnail
E14001350,Makerfield,Josh Simons,M,5060,26328,https://www.theyworkforyou.com/mp/26328/josh_simons/makerfield,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5060/Thumbnail
E14001351,Maldon,Sir John Whittingdale,M,39,10632,https://www.theyworkforyou.com/mp/10632/john_whittingdale/maldon,1992-04-09T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/39/Thumbnail
E14001352,Manchester Central,Lucy Powell,F,4263,25165,https://www.theyworkforyou.com/mp/25165/lucy_powell/manchester_central,2012-11-15T00:00:00,Lab,Labour (Co-op),#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4263/Thumbnail
E14001353,Manchester Rusholme,Afzal Khan,M,4671,25662,https://www.theyworkforyou.com/mp/25662/afzal_khan/manchester_rusholme,2017-06-08T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4671/Thumbnail
E14001354,Manchester Withington,Jeff Smith,M,4456,25366,https://www.theyworkforyou.com/mp/25366/jeff_smith/manchester_withington,2015-05-07T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4456/Thumbnail
E14001355,Mansfield,Steve Yemm,M,5194,26469,https://www.theyworkforyou.com/mp/26469/steve_yemm/mansfield,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5194/Thumbnail
E14001356,Melksham and Devizes,Brian Mathew,M,5214,26509,https://www.theyworkforyou.com/mp/26509/brian_mathew/melksham_and_devizes,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5214/Thumbnail
E14001357,Melton and Syston,Edward Argar,M,4362,25396,https://www.theyworkforyou.com/mp/25396/edward_argar/melton_and_syston,2015-05-07T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4362/Thumbnail
E14001358,Meriden and Solihull East,Saqib Bhatti,M,4818,25847,https://www.theyworkforyou.com/mp/25847/saqib_bhatti/meriden_and_solihull_east,2019-12-12T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4818/Thumbnail
E14001359,Mid Bedfordshire,Blake Stephenson,M,5100,26355,https://www.theyworkforyou.com/mp/26355/blake_stephenson/mid_bedfordshire,2024-07-04T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/5100/Thumbnail
E14001360,Mid Buckinghamshire,Greg Smith,M,4778,25925,https://www.theyworkforyou.com/mp/25925/greg_smith/mid_buckinghamshire,2019-12-12T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4778/Thumbnail
E14001361,Mid Cheshire,Andrew Cooper,M,5195,26447,https://www.theyworkforyou.com/mp/26447/andrew_cooper/mid_cheshire,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5195/Thumbnail
E14001362,Mid Derbyshire,Jonathan Davies,M,5256,26557,https://www.theyworkforyou.com/mp/26557/jonathan_davies/mid_derbyshire,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5256/Thumbnail
E14001363,Mid Dorset and North Poole,Vikki Slade,F,5327,26582,https://www.theyworkforyou.com/mp/26582/vikki_slade/mid_dorset_and_north_poole,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5327/Thumbnail
E14001364,Mid Leicestershire,Mr Peter Bedford,M,5330,26625,https://www.theyworkforyou.com/mp/26625/peter_bedford/mid_leicestershire,2024-07-04T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/5330/Thumbnail
E14001365,Mid Norfolk,George Freeman,M,4020,24817,https://www.theyworkforyou.com/mp/24817/george_freeman/mid_norfolk,2010-05-06T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4020/Thumbnail
E14001366,Mid Sussex,Alison Bennett,F,5283,26498,https://www.theyworkforyou.com/mp/26498/alison_bennett/mid_sussex,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5283/Thumbnail
E14001367,Middlesbrough and Thornaby East,Andy McDonald,M,4269,25169,https://www.theyworkforyou.com/mp/25169/andy_mcdonald/middlesbrough_and_thornaby_east,2012-11-29T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4269/Thumbnail
E14001368,Middlesbrough South and East Cleveland,Luke Myer,M,5147,26411,https://www.theyworkforyou.com/mp/26411/luke_myer/middlesbrough_south_and_east_cleveland,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5147/Thumbnail
E14001369,Milton Keynes Central,Emily Darlington,F,5139,26412,https://www.theyworkforyou.com/mp/26412/emily_darlington/milton_keynes_central,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5139/Thumbnail
E14001370,Milton Keynes North,Chris Curtis,M,5118,26396,https://www.theyworkforyou.com/mp/26396/chris_curtis/milton_keynes_north,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5118/Thumbnail
E14001371,Mitcham and Morden,Dame Siobhain McDonagh,F,193,10381,https://www.theyworkforyou.com/mp/10381/siobhain_mcdonagh/mitcham_and_morden,1997-05-01T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/193/Thumbnail
E14001372,Morecambe and Lunesdale,Lizzi Collinge,F,5225,26592,https://www.theyworkforyou.com/mp/26592/lizzi_collinge/morecambe_and_lunesdale,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5225/Thumbnail
E14001373,New Forest East,Sir Julian Lewis,M,54,10358,https://www.theyworkforyou.com/mp/10358/julian_lewis/new_forest_east,1997-05-01T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/54/Thumbnail
E14001374,New Forest West,Sir Desmond Swayne,M,55,10580,https://www.theyworkforyou.com/mp/10580/desmond_swayne/new_forest_west,1997-05-01T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/55/Thumbnail
E14001375,Newark,Robert Jenrick,M,4320,25227,https://www.theyworkforyou.com/mp/25227/robert_jenrick/newark,2014-06-05T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4320/Thumbnail
E14001376,Newbury,Mr Lee Dillon,M,5310,26584,https://www.theyworkforyou.com/mp/26584/lee_dillon/newbury,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5310/Thumbnail
E14001377,Newcastle upon Tyne Central and West,Chi Onwurah,F,4124,24807,https://www.theyworkforyou.com/mp/24807/chi_onwurah/newcastle_upon_tyne_central_and_west,2010-05-06T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4124/Thumbnail
E14001378,Newcastle upon Tyne East and Wallsend,Mary Glindon,F,4126,24927,https://www.theyworkforyou.com/mp/24927/mary_glindon/newcastle_upon_tyne_east_and_wallsend,2010-05-06T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4126/Thumbnail
E14001379,Newcastle upon Tyne North,Catherine McKinnell,F,4125,24818,https://www.theyworkforyou.com/mp/24818/catherine_mckinnell/newcastle_upon_tyne_north,2010-05-06T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4125/Thumbnail
E14001380,Newcastle-under-Lyme,Adam Jogee,M,5168,26541,https://www.theyworkforyou.com/mp/26541/adam_jogee/newcastle-under-lyme,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5168/Thumbnail
E14001381,Newton Abbot,Martin Wrigley,M,5111,26484,https://www.theyworkforyou.com/mp/26484/martin_wrigley/newton_abbot,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5111/Thumbnail
E14001382,Newton Aycliffe and Spennymoor,Alan Strickland,M,5080,26448,https://www.theyworkforyou.com/mp/26448/alan_strickland/newton_aycliffe_and_spennymoor,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5080/Thumbnail
E14001383,Normanton and Hemsworth,Jon Trickett,M,410,10604,https://www.theyworkforyou.com/mp/10604/jon_trickett/normanton_and_hemsworth,1996-02-01T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/410/Thumbnail
E14001384,North Bedfordshire,Richard Fuller,M,3912,24787,https://www.theyworkforyou.com/mp/24787/richard_fuller/north_bedfordshire,2019-12-12T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/3912/Thumbnail
E14001385,North Cornwall,Ben Maguire,M,5350,26623,https://www.theyworkforyou.com/mp/26623/ben_maguire/north_cornwall,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5350/Thumbnail
