PARL10,PARL25,overlap_area,original_area,percentage_overlap_area,percentage_overlap_pop,overlap_pop,original_pop,__index_level_0__
E14000936,UKPARL.2025.MDP,24860818.49,371001142.7,0.07,0.01,1068.52,94153.0,195
E14000936,UKPARL.2025.SDS,337013129.33,371001142.7,0.91,0.98,92702.12,94153.0,993
E14000936,UKPARL.2025.WDS,9109020.23,371001142.7,0.02,0.0,382.36,94153.0,62
E14000937,UKPARL.2025.EEC,514198484.84,750587060.99,0.69,0.68,82646.0,121755.02,798
E14000937,UKPARL.2025.SCB,187944189.69,750587060.99,0.25,0.17,20132.01,121755.02,502
E14000937,UKPARL.2025.SNC,48308587.71,750587060.99,0.06,0.16,18977.0,121755.02,187
E14000938,UKPARL.2025.SEC,708635643.26,719294926.98,0.99,0.99,89832.66,90373.23,1107
E14000938,UKPARL.2025.SNQ,10598747.96,719294926.98,0.01,0.01,540.57,90373.23,31
E14000939,UKPARL.2025.SHD,778787575.14,778864684.85,1.0,1.0,109122.0,109122.0,1279
E14000940,UKPARL.2025.MLE,4966732.21,284516737.38,0.02,0.16,17424.0,108068.0,36
E14000940,UKPARL.2025.SLE,279503409.89,284516737.38,0.98,0.84,90644.0,108068.0,1103
E14000941,UKPARL.2025.SNF,477710340.11,791155506.95,0.6,0.66,73320.99,111767.1,735
E14000941,UKPARL.2025.WAV,305243163.96,791155506.95,0.39,0.33,36841.67,111767.1,616
E14000942,UKPARL.2025.DAV,41208200.93,610346514.91,0.07,0.02,1932.46,120719.34,198
E14000942,UKPARL.2025.NHS,25457273.54,610346514.91,0.04,0.29,35433.0,120719.34,118
E14000942,UKPARL.2025.SNH,543631793.8,610346514.91,0.89,0.69,83353.88,120719.34,974
E14000943,UKPARL.2025.SOP,84279113.11,196824150.66,0.43,0.16,16261.0,99314.06,642
E14000943,UKPARL.2025.SRI,112532131.13,196824150.66,0.57,0.84,83053.06,99314.06,716
E14000944,UKPARL.2025.SSH,24600467.55,24604727.87,1.0,1.0,84380.34,84380.34,1260
E14000945,UKPARL.2025.KSS,175400563.59,273765839.94,0.64,0.54,52987.0,97591.0,767
E14000945,UKPARL.2025.SGW,98311327.56,273765839.94,0.36,0.46,44604.0,97591.0,589
E14000946,UKPARL.2025.SSF,595028703.53,652558309.76,0.91,0.96,92036.0,96171.0,997
E14000946,UKPARL.2025.WSF,57418266.18,652558309.76,0.09,0.04,4135.0,96171.0,256
E14000947,UKPARL.2025.EWT,95087361.98,123772760.86,0.77,0.12,13384.62,109114.0,865
E14000947,UKPARL.2025.SNS,28673099.85,123772760.86,0.23,0.88,95729.38,109114.0,477
E14000948,UKPARL.2025.DAD,5181711.52,128098032.01,0.04,0.01,880.63,101441.0,117
E14000948,UKPARL.2025.ETH,26935232.69,128098032.01,0.21,0.86,86921.0,101441.0,453
E14000948,UKPARL.2025.HBS,95978414.52,128098032.01,0.75,0.13,13639.37,101441.0,846
E14000949,UKPARL.2025.DLB,78495292.56,126607480.44,0.62,0.94,107113.03,114421.0,748
E14000949,UKPARL.2025.LUS,48071264.28,126607480.44,0.38,0.06,7307.97,114421.0,607
E14000950,UKPARL.2025.SDV,65874085.83,370609558.49,0.18,0.04,3817.0,90572.0,424
E14000950,UKPARL.2025.SWD,304715492.8,370609558.49,0.82,0.96,86755.0,90572.0,901
E14000951,UKPARL.2025.HAB,78407180.96,173847957.83,0.45,0.35,38254.0,110577.0,660
E14000951,UKPARL.2025.HML,29670995.06,173847957.83,0.17,0.08,9349.0,110577.0,411
E14000951,UKPARL.2025.SWH,65730499.56,173847957.83,0.38,0.57,62974.0,110577.0,605
E14000952,UKPARL.2025.MNF,137607403.06,1310778596.1,0.1,0.04,4498.21,109461.0,290
E14000952,UKPARL.2025.NWN,46984332.33,1310778596.1,0.04,0.04,4904.22,109461.0,100
E14000952,UKPARL.2025.SWN,1126148146.3,1310778596.1,0.86,0.91,100058.57,109461.0,940
E14000953,UKPARL.2025.FAB,93236702.39,256315129.58,0.36,0.59,62818.0,107122.0,592
E14000953,UKPARL.2025.GAA,163065955.49,256315129.58,0.64,0.41,44304.0,107122.0,765
E14000954,UKPARL.2025.MKM,41552078.12,737460009.88,0.06,0.03,2828.47,103290.0,158
E14000954,UKPARL.2025.SAL,251954048.38,737460009.88,0.34,0.1,10469.42,103290.0,579
E14000954,UKPARL.2025.SWW,443932005.59,737460009.88,0.6,0.87,89992.11,103290.0,732
E14000955,UKPARL.2025.SOI,20342036.23,20349681.6,1.0,1.0,110244.0,110244.0,1215
E14000956,UKPARL.2025.SOT,22020100.18,22025095.84,1.0,1.0,112165.0,112165.0,1247
E14000957,UKPARL.2025.SWL,19583195.41,19590886.32,1.0,1.0,92989.0,92989.0,1210
E14000958,UKPARL.2025.SEF,8391137.91,46656907.94,0.18,0.14,12548.0,92490.0,427
E14000958,UKPARL.2025.SOP,38264635.47,46656907.94,0.82,0.86,79942.0,92490.0,900
E14000959,UKPARL.2025.SPL,51143227.42,51163503.93,1.0,1.0,99844.0,99844.0,1208
E14000960,UKPARL.2025.STA,59665411.81,67231550.66,0.89,0.96,99725.0,103947.0,969
E14000960,UKPARL.2025.SWH,7535151.32,67231550.66,0.11,0.04,4222.0,103947.0,306
E14000961,UKPARL.2025.NCR,85028328.68,396667736.75,0.21,0.07,7101.61,108415.0,458
E14000961,UKPARL.2025.SNQ,283882688.48,396667736.75,0.72,0.91,99100.19,108415.0,817
E14000961,UKPARL.2025.TRF,27735658.71,396667736.75,0.07,0.02,2213.2,108415.0,205
E14000962,UKPARL.2025.SHN,83770365.64,83805179.52,1.0,1.0,98963.6,98963.6,1204
E14000963,UKPARL.2025.SHS,54906440.71,64135148.78,0.86,0.89,92798.62,104166.07,934
E14000963,UKPARL.2025.WAH,8583061.98,64135148.78,0.13,0.08,7864.5,104166.07,346
E14000964,UKPARL.2025.STV,530182889.51,530234362.8,1.0,1.0,87105.37,87105.37,1280
E14000965,UKPARL.2025.SGW,215369477.83,291011732.07,0.74,0.28,27993.44,99615.0,835
E14000965,UKPARL.2025.STF,75630944.89,291011732.07,0.26,0.72,71621.56,99615.0,514
E14000966,UKPARL.2025.STM,507826633.36,513480038.03,0.99,0.96,75345.0,78654.0,1121
E14000966,UKPARL.2025.STN,5564735.87,513480038.03,0.01,0.04,3309.0,78654.0,3
E14000967,UKPARL.2025.SAH,63201220.96,63232273.88,1.0,1.0,95080.11,95080.11,1194
E14000968,UKPARL.2025.SVG,63370412.32,63408328.2,1.0,1.0,98303.0,98303.0,1178
E14000969,UKPARL.2025.HAZ,3086560.8,21915945.8,0.14,0.15,13273.05,90686.24,361
E14000969,UKPARL.2025.SPT,18822107.37,21915945.8,0.86,0.85,77413.19,90686.24,939
E14000970,UKPARL.2025.SKN,82644258.29,120621772.09,0.69,0.96,90627.17,94157.66,799
E14000970,UKPARL.2025.SKW,37956508.98,120621772.09,0.31,0.04,3530.49,94157.66,559
E14000971,UKPARL.2025.MTE,7680090.25,84307231.78,0.09,0.18,18907.8,103190.34,263
E14000971,UKPARL.2025.SKN,4533324.69,84307231.78,0.05,0.08,8110.67,103190.34,149
E14000971,UKPARL.2025.SKW,72085093.97,84307231.78,0.86,0.74,76171.87,103190.34,931
E14000972,UKPARL.2025.STC,27824354.55,30272606.69,0.92,0.95,82631.12,87354.0,1008
E14000972,UKPARL.2025.STN,1949534.58,30272606.69,0.06,0.05,4664.09,87354.0,188
E14000972,UKPARL.2025.STS,487208.67,30272606.69,0.02,0.0,58.79,87354.0,33
E14000973,UKPARL.2025.STC,1803012.79,42192060.22,0.04,0.06,6457.44,99672.0,122
E14000973,UKPARL.2025.STN,40375031.65,42192060.22,0.96,0.94,93214.56,99672.0,1063
E14000974,UKPARL.2025.STC,7133763.01,32850057.47,0.22,0.24,21804.23,89694.0,463
E14000974,UKPARL.2025.STS,25710100.56,32850057.47,0.78,0.76,67889.77,89694.0,878
E14000975,UKPARL.2025.NUL,21651569.56,621091338.31,0.03,0.06,5035.79,87619.79,97
E14000975,UKPARL.2025.SGW,101273194.04,621091338.31,0.16,0.24,20935.0,87619.79,396
E14000975,UKPARL.2025.STF,340655837.49,621091338.31,0.55,0.26,23099.0,87619.79,697
E14000975,UKPARL.2025.STM,24853247.25,621091338.31,0.04,0.14,12119.0,87619.79,116
E14000975,UKPARL.2025.STS,132607012.44,621091338.31,0.21,0.3,26431.0,87619.79,457
E14000976,UKPARL.2025.HAL,7741904.93,27407077.56,0.28,0.29,26568.93,90491.67,538
E14000976,UKPARL.2025.SBR,19664073.44,27407077.56,0.72,0.71,63922.74,90491.67,820
E14000977,UKPARL.2025.KLW,42020107.53,670730309.71,0.06,0.02,1785.83,95455.0,180
E14000977,UKPARL.2025.SOA,628664270.46,670730309.71,0.94,0.98,93669.17,95455.0,1030
E14000978,UKPARL.2025.CBH,4576287.82,10444666.22,0.44,0.48,59030.0,124054.0,651
E14000978,UKPARL.2025.SCN,5859896.52,10444666.22,0.56,0.52,65024.0,124054.0,708
E14000979,UKPARL.2025.SAU,46780386.55,46805768.23,1.0,1.0,101986.34,101986.34,1186
E14000980,UKPARL.2025.NCT,148501860.57,385339625.87,0.39,0.16,17254.17,106539.0,615
E14000980,UKPARL.2025.STR,236830149.72,385339625.87,0.61,0.84,89284.82,106539.0,744
E14000981,UKPARL.2025.CSI,27331563.23,753157543.32,0.04,0.02,2364.19,103851.0,102
E14000981,UKPARL.2025.SFC,669590641.62,753157543.32,0.89,0.9,93674.09,103851.0,971
E14000981,UKPARL.2025.WAV,56201990.53,753157543.32,0.07,0.08,7812.72,103851.0,214
E14000982,UKPARL.2025.SUN,29005310.0,29017062.72,1.0,1.0,102021.14,102021.14,1207
E14000983,UKPARL.2025.GAA,13024929.16,108126811.3,0.12,0.18,20243.0,109548.0,325
E14000983,UKPARL.2025.SRH,95085849.93,108126811.3,0.88,0.82,89305.0,109548.0,960
E14000984,UKPARL.2025.SAC,18242615.11,18351689.23,0.99,1.0,102697.73,103001.78,1131
E14000985,UKPARL.2025.SUT,57611349.8,57637855.09,1.0,1.0,93862.17,93862.17,1200
E14000986,UKPARL.2025.LIC,7580702.8,179691708.0,0.04,0.01,809.2,95737.0,119
E14000986,UKPARL.2025.TMW,172082972.42,179691708.0,0.96,0.99,94927.8,95737.0,1065
E14000987,UKPARL.2025.MCH,4385924.29,330482775.02,0.01,0.05,4613.0,86457.0,22
E14000987,UKPARL.2025.TAT,326005229.54,330482775.02,0.99,0.95,81844.0,86457.0,1112
E14000988,UKPARL.2025.TAW,287593778.09,462374754.09,0.62,0.88,105616.22,120040.0,749
E14000988,UKPARL.2025.TIV,174761380.95,462374754.09,0.38,0.12,14423.78,120040.0,604
E14000989,UKPARL.2025.TFD,50507278.58,50524896.52,1.0,1.0,98895.0,98895.0,1220
E14000990,UKPARL.2025.NCT,50822225.55,368803855.68,0.14,0.25,27854.48,110658.0,352
E14000990,UKPARL.2025.TEW,317936288.17,368803855.68,0.86,0.75,82803.52,110658.0,946
E14000991,UKPARL.2025.NCT,832576731.38,1239787784.98,0.67,0.44,45297.55,103287.0,791
E14000991,UKPARL.2025.SCT,376310959.7,1239787784.98,0.3,0.5,51299.26,103287.0,549
E14000991,UKPARL.2025.STR,30803677.52,1239787784.98,0.02,0.06,6690.2,103287.0,64
E14000992,UKPARL.2025.WRK,344253065.29,345286359.49,1.0,0.98,95039.87,97324.0,1139
E14000993,UKPARL.2025.TAM,1790819289.69,2136597566.34,0.84,0.83,84613.22,102505.0,915
E14000993,UKPARL.2025.WAE,327675487.61,2136597566.34,0.15,0.17,17274.38,102505.0,386
E14000994,UKPARL.2025.TAY,371931797.82,373238751.03,1.0,0.98,86397.64,88032.0,1135
E14000995,UKPARL.2025.SBT,3662249.24,68027259.93,0.05,0.08,10338.0,131832.0,150
E14000995,UKPARL.2025.THK,64361361.01,68027259.93,0.95,0.92,121494.0,131832.0,1048
E14000996,UKPARL.2025.HNS,525377741.11,903461329.33,0.58,0.6,62449.13,104202.13,724
E14000996,UKPARL.2025.TIV,377984950.91,903461329.33,0.42,0.4,41753.0,104202.13,632
E14000997,UKPARL.2025.MDS,17510055.59,300661061.32,0.06,0.2,22014.74,108122.0,167
E14000997,UKPARL.2025.TON,283084042.47,300661061.32,0.94,0.8,86107.27,108122.0,1038
E14000998,UKPARL.2025.TOO,11226174.79,11236962.43,1.0,1.0,109540.0,109540.0,1160
E14000999,UKPARL.2025.TRB,35716627.31,35763920.39,1.0,1.0,100284.15,100462.0,1153
E14001000,UKPARL.2025.SWD,89183678.87,1702848769.59,0.05,0.07,7206.71,102019.0,144
E14001000,UKPARL.2025.TAV,1613458733.64,1702848769.59,0.95,0.93,94812.29,102019.0,1053
E14001001,UKPARL.2025.SDV,568597265.05,569192221.07,1.0,0.98,85886.4,87195.0,1158
E14001002,UKPARL.2025.HFB,1584920.17,13153492.32,0.12,0.11,14936.42,141392.0,326
E14001002,UKPARL.2025.SWG,1020000.8,13153492.32,0.08,0.07,9462.61,141392.0,225
E14001002,UKPARL.2025.TOT,10535253.13,13153492.32,0.8,0.83,116992.97,141392.0,888
E14001003,UKPARL.2025.CRR,57217524.09,444583645.24,0.13,0.1,10156.04,97188.03,340
E14001003,UKPARL.2025.TRF,387316090.71,444583645.24,0.87,0.9,87031.99,97188.03,954
E14001004,UKPARL.2025.TNW,247991796.02,248073588.38,1.0,1.0,108565.0,108565.0,1226
E14001005,UKPARL.2025.BAI,1697970.16,29157996.92,0.06,0.09,10536.43,118237.0,166
E14001005,UKPARL.2025.TWI,27446172.49,29157996.92,0.94,0.91,107700.57,118237.0,1037
E14001006,UKPARL.2025.CRK,8876522.32,38165921.18,0.23,0.13,13006.87,101202.48,479
E14001006,UKPARL.2025.TYN,29288834.24,38165921.18,0.77,0.87,88195.6,101202.48,861
E14001007,UKPARL.2025.RNP,1703330.1,30057776.78,0.06,0.09,9750.74,111708.0,159
E14001007,UKPARL.2025.UXB,28332523.22,30057776.78,0.94,0.91,101911.24,111708.0,1044
E14001008,UKPARL.2025.CBH,3027683.19,8576817.4,0.35,0.38,46928.0,124461.0,584
E14001008,UKPARL.2025.VCG,5543005.94,8576817.4,0.65,0.62,77533.0,124461.0,773
E14001009,UKPARL.2025.ODB,61646553.65,77846962.26,0.79,0.49,49912.36,101338.59,883
E14001009,UKPARL.2025.WKF,16180466.43,77846962.26,0.21,0.51,51426.22,101338.59,449
E14001010,UKPARL.2025.WLL,23284078.84,23285494.04,1.0,1.0,90147.04,90147.04,1290
E14001011,UKPARL.2025.WAB,16068371.41,26913187.07,0.6,0.59,58843.6,100087.6,730
E14001011,UKPARL.2025.WNE,6079213.79,26913187.07,0.23,0.24,23873.79,100087.6,470
E14001011,UKPARL.2025.WSE,4753695.48,26913187.07,0.18,0.17,17370.21,100087.6,423
E14001012,UKPARL.2025.ABH,9218165.66,33044308.05,0.28,0.15,15661.87,107496.82,534
E14001012,UKPARL.2025.WAB,15972538.71,33044308.05,0.48,0.57,60900.94,107496.82,673
E14001012,UKPARL.2025.WSE,7850617.83,33044308.05,0.24,0.29,30934.0,107496.82,484
E14001013,UKPARL.2025.WHW,16169347.98,16181264.99,1.0,1.0,119321.0,119321.0,1167
E14001014,UKPARL.2025.BAA,66669950.07,136802412.08,0.49,0.75,62506.0,83384.0,674
E14001014,UKPARL.2025.HEX,24709535.55,136802412.08,0.18,0.02,1456.77,83384.0,429
E14001014,UKPARL.2025.NNU,45422432.11,136802412.08,0.33,0.23,19421.23,83384.0,568
E14001015,UKPARL.2025.DAW,364263392.4,584474954.06,0.62,0.78,95464.45,123146.0,751
E14001015,UKPARL.2025.OXW,16305944.6,584474954.06,0.03,0.04,4417.0,123146.0,71
E14001015,UKPARL.2025.WIT,203869260.3,584474954.06,0.35,0.19,23264.55,123146.0,581
E14001016,UKPARL.2025.SMK,19345587.5,19359414.15,1.0,1.0,98219.51,98219.51,1168
E14001017,UKPARL.2025.WAN,91136786.19,91416366.72,1.0,1.0,96644.49,97032.02,1138
E14001018,UKPARL.2025.TAT,16846706.96,89212598.81,0.19,0.11,12709.0,112981.98,433
E14001018,UKPARL.2025.WAS,72239461.31,89212598.81,0.81,0.89,100201.67,112981.98,894
E14001019,UKPARL.2025.KLW,40022693.74,90175769.17,0.44,0.06,6216.84,102971.0,656
E14001019,UKPARL.2025.WKL,50149248.98,90175769.17,0.56,0.94,96754.16,102971.0,701
E14001020,UKPARL.2025.HSS,3126402.97,42603114.0,0.07,0.13,11426.73,88170.3,209
E14001020,UKPARL.2025.WGS,39464711.28,42603114.0,0.93,0.87,76743.57,88170.3,1014
E14001021,UKPARL.2025.SWH,15536221.36,36976774.51,0.42,0.21,26127.0,122704.0,636
E14001021,UKPARL.2025.WAT,21426961.05,36976774.51,0.58,0.79,96577.0,122704.0,722
E14001022,UKPARL.2025.LWT,108885091.73,247571877.04,0.44,0.91,96121.57,105379.0,652
E14001022,UKPARL.2025.WAV,138650932.96,247571877.04,0.56,0.09,9257.43,105379.0,707
E14001023,UKPARL.2025.EGU,141020870.75,571030352.18,0.25,0.28,30739.61,109997.0,495
E14001023,UKPARL.2025.LWS,38369440.53,571030352.18,0.07,0.03,2790.41,109997.0,196
E14001023,UKPARL.2025.SXW,391585306.41,571030352.18,0.69,0.7,76466.98,109997.0,800
E14001024,UKPARL.2025.CHS,27592929.63,166170967.67,0.17,0.09,8065.28,90838.0,401
E14001024,UKPARL.2025.MCH,34580125.68,166170967.67,0.21,0.37,33593.55,90838.0,450
E14001024,UKPARL.2025.RAH,85082241.37,166170967.67,0.51,0.53,48095.48,90838.0,684
E14001024,UKPARL.2025.TAT,18904128.03,166170967.67,0.11,0.01,1083.7,90838.0,311
E14001025,UKPARL.2025.DAV,40181008.85,165482093.86,0.24,0.04,4661.8,113955.0,489
E14001025,UKPARL.2025.SNH,40377341.59,165482093.86,0.24,0.05,6187.0,113955.0,490
E14001025,UKPARL.2025.WBR,84796185.48,165482093.86,0.51,0.9,103106.2,113955.0,685
E14001026,UKPARL.2025.BWT,23897031.33,555989773.04,0.04,0.21,22973.08,107408.05,125
E14001026,UKPARL.2025.FES,27766186.31,555989773.04,0.05,0.04,4687.85,107408.05,140
E14001026,UKPARL.2025.GAS,31957246.06,555989773.04,0.06,0.2,21984.0,107408.05,161
E14001026,UKPARL.2025.WEL,472368695.17,555989773.04,0.85,0.54,57763.11,107408.05,926
E14001027,UKPARL.2025.HMR,6175873.14,114117195.22,0.05,0.0,327.22,117698.0,151
E14001027,UKPARL.2025.WHT,107893132.89,114117195.22,0.95,1.0,117347.67,117698.0,1046
E14001028,UKPARL.2025.BNS,15617059.27,90295054.28,0.17,0.24,23583.0,99933.56,417
E14001028,UKPARL.2025.RAC,67213180.92,90295054.28,0.74,0.63,63143.14,99933.56,842
E14001028,UKPARL.2025.RHM,7447389.94,90295054.28,0.08,0.13,13207.42,99933.56,240
E14001029,UKPARL.2025.TIP,6081614.73,27827922.08,0.22,0.3,27758.77,93863.09,464
E14001029,UKPARL.2025.WBW,21733138.0,27827922.08,0.78,0.7,66104.32,93863.09,876
E14001030,UKPARL.2025.TIP,18148616.71,27492245.76,0.66,0.7,68253.84,96832.31,782
E14001030,UKPARL.2025.WBW,9333269.71,27492245.76,0.34,0.3,28578.47,96832.31,575
E14001031,UKPARL.2025.NDS,40765637.45,1033028452.03,0.04,0.02,1977.41,99703.0,114
E14001031,UKPARL.2025.SDS,13982364.07,1033028452.03,0.01,0.06,6129.0,99703.0,25
E14001031,UKPARL.2025.WDS,978261778.38,1033028452.03,0.95,0.92,91596.59,99703.0,1050
E14001032,UKPARL.2025.SAB,7417364.68,17342030.53,0.43,0.46,86291.0,188634.0,640
E14001032,UKPARL.2025.WHB,9915002.63,17342030.53,0.57,0.54,102343.0,188634.0,715
E14001033,UKPARL.2025.WLA,262294887.83,262349274.68,1.0,1.0,98045.0,98045.0,1252
E14001034,UKPARL.2025.BES,139799878.22,818313518.15,0.17,0.09,10399.0,121051.0,413
E14001034,UKPARL.2025.WSF,678339899.64,818313518.15,0.83,0.91,110652.0,121051.0,905
E14001035,UKPARL.2025.WWR,705169930.75,705305921.48,1.0,1.0,97030.0,97030.0,1255
E14001036,UKPARL.2025.CLW,3350801.38,7989792.34,0.42,0.23,30871.0,136434.47,634
E14001036,UKPARL.2025.KAB,1149126.75,7989792.34,0.14,0.2,27524.0,136434.47,367
E14001036,UKPARL.2025.QPK,3480524.9,7989792.34,0.44,0.57,78039.47,136434.47,648
E14001037,UKPARL.2025.MOR,416205429.32,1351487550.78,0.31,0.22,18469.74,85354.0,555
E14001037,UKPARL.2025.WAL,935258894.31,1351487550.78,0.69,0.78,66884.25,85354.0,805
E14001038,UKPARL.2025.WEL,85014475.85,146395673.77,0.58,0.15,16522.34,112480.0,723
E14001038,UKPARL.2025.WSM,61378939.81,146395673.77,0.42,0.85,95957.66,112480.0,633
E14001039,UKPARL.2025.WGN,60486044.22,60509279.44,1.0,1.0,105871.3,105871.3,1212
E14001040,UKPARL.2025.MAM,2244869.86,21181615.72,0.11,0.09,9472.68,99844.0,293
E14001040,UKPARL.2025.WIM,18932334.99,21181615.72,0.89,0.91,90371.32,99844.0,977
E14001041,UKPARL.2025.ESL,7142099.88,324905820.93,0.02,0.21,21541.0,102140.0,53
E14001041,UKPARL.2025.WIN,317726663.84,324905820.93,0.98,0.79,80599.0,102140.0,1098
E14001042,UKPARL.2025.BRK,1783393.78,148302413.71,0.01,0.07,7751.82,106936.0,12
E14001042,UKPARL.2025.MAI,62411017.91,148302413.71,0.42,0.2,21611.18,106936.0,637
E14001042,UKPARL.2025.WND,84088410.5,148302413.71,0.57,0.73,77573.0,106936.0,711
E14001043,UKPARL.2025.BKH,7299976.32,64375078.5,0.11,0.22,16125.89,73940.24,310
E14001043,UKPARL.2025.ELP,15453614.53,64375078.5,0.24,0.41,30606.39,73940.24,486
E14001043,UKPARL.2025.WIR,41621278.75,64375078.5,0.65,0.37,27207.96,73940.24,774
E14001044,UKPARL.2025.WIR,45892567.61,48141428.13,0.95,0.89,61678.66,69588.01,1057
E14001044,UKPARL.2025.WLL,2245628.04,48141428.13,0.05,0.11,7909.35,69588.01,134
E14001045,UKPARL.2025.BTR,7533637.86,372185626.18,0.02,0.03,2674.0,93620.0,43
E14001045,UKPARL.2025.WTM,364579414.4,372185626.18,0.98,0.97,90946.0,93620.0,1100
E14001046,UKPARL.2025.BAN,231858321.64,714446363.47,0.32,0.17,19044.0,110643.0,564
E14001046,UKPARL.2025.BWS,140878755.43,714446363.47,0.2,0.19,20824.0,110643.0,440
E14001046,UKPARL.2025.WIT,341686502.26,714446363.47,0.48,0.64,70775.0,110643.0,670
E14001047,UKPARL.2025.SRH,35379994.85,98998607.25,0.36,0.07,7232.0,108025.0,588
E14001047,UKPARL.2025.WOK,63585683.2,98998607.25,0.64,0.93,100793.0,108025.0,769
E14001048,UKPARL.2025.EAR,25457286.93,156108856.93,0.16,0.38,42810.72,113815.72,398
E14001048,UKPARL.2025.RDW,77428200.69,156108856.93,0.5,0.13,14711.0,113815.72,681
E14001048,UKPARL.2025.WKM,53215854.19,156108856.93,0.34,0.49,56294.0,113815.72,577
E14001049,UKPARL.2025.WNE,20960600.26,24759479.75,0.85,0.86,77828.16,90667.0,922
E14001049,UKPARL.2025.WWE,3782893.86,24759479.75,0.15,0.14,12838.84,90667.0,384
E14001050,UKPARL.2025.TIP,3215081.46,24755731.14,0.13,0.13,12590.1,95160.57,342
E14001050,UKPARL.2025.WSE,18118579.43,24755731.14,0.73,0.73,69323.47,95160.57,834
E14001050,UKPARL.2025.WWE,3416224.42,24755731.14,0.14,0.14,13247.0,95160.57,353
E14001051,UKPARL.2025.WWE,23131445.84,23141332.27,1.0,1.0,90119.53,90119.53,1203
E14001052,UKPARL.2025.WOR,33265118.26,33279529.28,1.0,1.0,101222.0,101222.0,1202
E14001053,UKPARL.2025.PEN,616562925.57,676209678.38,0.91,0.57,45393.71,79957.0,996
E14001053,UKPARL.2025.WAW,59644636.47,676209678.38,0.09,0.43,34563.29,79957.0,257
E14001054,UKPARL.2025.BLS,12309958.0,59657776.76,0.21,0.36,38084.18,104423.91,447
E14001054,UKPARL.2025.WSL,47344480.99,59657776.76,0.79,0.64,66339.73,104423.91,885
E14001055,UKPARL.2025.BRL,3451919.27,30456774.41,0.11,0.13,13488.0,100111.0,308
E14001055,UKPARL.2025.WRH,26996370.27,30456774.41,0.89,0.87,86623.0,100111.0,968
E14001056,UKPARL.2025.CAA,4245126.73,139922633.06,0.03,0.08,9339.39,111534.31,79
E14001056,UKPARL.2025.WYC,135643251.2,139922633.06,0.97,0.92,102194.92,111534.31,1085
E14001057,UKPARL.2025.BPN,7229215.3,266213322.24,0.03,0.16,14783.68,91724.0,70
E14001057,UKPARL.2025.FYL,8596111.14,266213322.24,0.03,0.16,14713.32,91724.0,87
E14001057,UKPARL.2025.LAN,142809121.17,266213322.24,0.54,0.24,22266.0,91724.0,694
E14001057,UKPARL.2025.PRE,5760675.07,266213322.24,0.02,0.13,11980.38,91724.0,51
E14001057,UKPARL.2025.RIV,101817341.09,266213322.24,0.38,0.31,27980.62,91724.0,610
E14001058,UKPARL.2025.WYF,195353565.99,195405987.63,1.0,1.0,101277.69,101277.69,1239
E14001059,UKPARL.2025.WYT,36522340.75,36544640.34,1.0,1.0,108377.0,108377.0,1176
E14001060,UKPARL.2025.GAS,67542746.23,401031938.14,0.17,0.08,9297.0,111687.0,405
E14001060,UKPARL.2025.YEO,333423027.72,401031938.14,0.83,0.92,102390.0,111687.0,908
E14001061,UKPARL.2025.YOC,22949610.78,23480388.85,0.98,0.99,112309.75,113719.0,1097
E14001061,UKPARL.2025.YOO,530778.08,23480388.85,0.02,0.01,1409.25,113719.0,57
E14001062,UKPARL.2025.YOO,246147647.13,248446263.64,0.99,0.96,93134.61,96899.0,1126
N06000001,UKPARL.2025.BTE,51815864.03,55322109.91,0.94,0.96,92016.34,96272.2,1029
N06000001,UKPARL.2025.NDW,2922110.7,55322109.91,0.05,0.04,4255.86,96272.2,147
N06000002,UKPARL.2025.BTN,48412793.66,50345123.73,0.96,0.93,97196.3,104559.5,1068
N06000002,UKPARL.2025.BTW,1069043.77,50345123.73,0.02,0.07,7103.0,104559.5,49
N06000003,UKPARL.2025.BTE,3174916.05,44856711.92,0.07,0.1,11435.8,115659.37,207
N06000003,UKPARL.2025.BTS,41649319.2,44856711.92,0.93,0.9,104223.57,115659.37,1016
N06000004,UKPARL.2025.BTN,4077329.28,45179081.21,0.09,0.04,4228.0,95965.93,262
N06000004,UKPARL.2025.BTS,597378.51,45179081.21,0.01,0.0,383.43,95965.93,21
N06000004,UKPARL.2025.BTW,34700894.06,45179081.21,0.77,0.95,91354.5,95965.93,864
N06000004,UKPARL.2025.SAN,5797427.64,45179081.21,0.13,0.0,0.0,0.0,338
N06000005,UKPARL.2025.EAN,501013512.5,593126366.1,0.84,0.96,86988.5,90459.0,919
N06000005,UKPARL.2025.NAN,87970782.26,593126366.1,0.15,0.01,1181.5,90459.0,376
N06000006,UKPARL.2025.ELD,1273197892.09,1277327356.12,1.0,1.0,102102.0,102102.0,1137
N06000007,UKPARL.2025.FST,2454420584.64,2512311316.61,0.98,0.96,103965.2,108690.2,1096
N06000007,UKPARL.2025.MUL,51471024.7,2512311316.61,0.02,0.04,4725.0,108690.2,45
N06000008,UKPARL.2025.ELD,15389620.17,184047093.63,0.08,0.03,3498.5,103754.0,245
N06000008,UKPARL.2025.FOY,120174541.67,184047093.63,0.65,0.94,97869.65,103754.0,778
N06000008,UKPARL.2025.WTY,48100003.87,184047093.63,0.26,0.02,2385.85,103754.0,517
N06000009,UKPARL.2025.BTS,25938975.05,468210992.32,0.06,0.03,3598.0,110293.0,155
