Area Code,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024
E14000708,51.054,58.179,64.871,61.623,60.228,58.441,58.917,58.819,58.671,59.889,59.658,54.779,52.455,57.083,60.394,59.380,58.698,57.594
E14000709,41.449,47.202,55.210,52.310,51.339,50.054,51.511,50.779,50.393,50.449,52.466,46.543,45.742,50.412,54.222,51.838,50.814,50.049
E14000710,43.552,48.023,54.760,51.390,50.835,49.190,47.242,48.812,48.867,46.976,48.043,42.191,41.594,49.588,53.478,50.920,49.208,49.035
E14000711,43.803,46.035,52.753,50.277,48.854,48.540,49.004,48.523,47.982,45.088,49.922,44.533,43.879,47.089,50.189,49.035,47.726,48.395
E14000712,47.940,49.931,51.485,53.190,50.589,48.419,49.396,49.210,48.842,50.189,53.379,45.959,45.535,48.604,51.081,50.071,48.347,47.890
E14000713,47.833,51.462,60.959,57.573,56.190,54.674,54.250,51.759,51.458,52.100,52.636,44.922,47.824,50.305,54.675,52.914,52.581,54.478
E14000714,52.360,58.400,65.006,64.539,62.331,59.803,58.447,57.506,56.524,55.784,56.450,49.494,49.161,54.064,56.558,57.516,61.716,62.753
E14000715,51.816,51.926,56.783,53.141,51.645,50.125,50.841,51.133,51.964,51.485,52.130,51.409,48.584,50.665,54.784,52.707,50.413,51.354
E14000716,57.249,59.763,65.801,62.141,60.415,60.140,61.744,63.363,62.071,61.227,62.278,58.060,58.746,60.396,61.639,61.772,59.572,55.878
E14000717,40.330,44.391,49.064,48.147,47.496,44.872,43.662,44.759,43.533,43.240,43.828,41.158,39.164,42.425,46.502,45.285,45.312,44.977
E14000718,46.819,48.600,56.506,52.406,52.065,51.510,53.197,53.235,52.925,52.526,54.660,52.457,51.485,54.275,58.570,57.668,56.187,57.056
E14000719,39.652,45.601,55.015,48.177,47.662,47.406,48.955,50.423,51.648,56.25,57.260,52.470,50.974,56.515,60.871,57.006,54.318,54.917
E14000720,57.494,60.338,66.022,63.188,62.064,61.614,62.336,62.658,61.805,61.678,63.591,60.975,60.387,62.064,65.429,65.169,62.664,62.457
E14000721,63.121,65.029,68.073,65.961,65.956,65.579,66.720,65.334,65.604,64.998,66.653,65.936,64.371,64.447,65.987,65.291,65.723,67.225
E14000722,40.996,44.497,49.780,48.138,43.106,42.492,44.842,45.250,44.231,42.831,43.661,42.307,40.035,43.342,45.363,42.890,42.836,43.123
E14000723,54.687,60.718,65.770,63.091,61.438,60.761,58.588,59.269,58.727,58.988,61.270,58.476,54.551,58.517,59.971,61.617,59.468,59.224
E14000724,37.778,41.047,48.343,46.607,43.919,43.339,44.088,42.611,43.421,45.562,43.717,40.235,39.466,45.057,47.291,47.714,45.103,49.377
E14000725,50.343,56.474,62.938,58.824,57.260,55.102,55.470,56.409,54.912,54.451,54.540,49.930,47.296,52.387,55.485,54.837,54.067,53.263
E14000726,46.061,46.155,50.392,48.242,47.665,47.198,47.663,47.293,47.154,48.206,48.714,47.007,45.648,47.046,49.841,50.295,48.081,47.379
E14000727,51.715,54.623,60.261,57.216,55.092,56.613,56.772,55.695,56.333,56.597,57.651,58.241,55.192,59.425,62.038,62.070,60.326,60.551
E14000728,45.744,48.235,54.624,50.759,50.823,50.501,51.266,50.222,51.089,51.344,51.478,46.876,44.618,48.147,52.431,52.044,50.588,51.476
E14000729,46.259,51.250,56.437,52.705,50.644,49.737,50.813,49.832,49.141,48.570,47.696,43.237,43.712,47.198,50.830,50.207,47.786,51.396
E14000730,46.204,50.978,57.884,54.417,53.577,53.214,53.173,53.859,56.607,56.585,57.342,52.126,52.096,54.857,57.306,55.411,53.758,53.241
E14000731,53.950,54.842,57.937,59.060,56.587,54.821,57.199,55.960,55.845,55.064,56.779,54.822,54.863,56.030,59.442,60.109,56.208,58.231
E14000732,45.530,47.892,52.323,51.066,50.028,49.599,50.617,51.279,51.175,51.204,51.490,49.523,50.329,51.912,54.434,53.249,51.474,51.171
E14000733,45.690,47.639,53.793,51.238,51.729,52.136,53.237,51.443,50.634,50.554,52.097,50.359,50.483,50.718,54.187,53.116,52.127,54.570
E14000734,43.647,48.271,54.976,53.086,50.318,51.231,50.043,49.328,49.129,47.639,48.643,42.918,41.887,47.901,50.954,52.716,51.727,51.995
E14000735,55.105,57.663,62.451,61.571,60.960,60.682,59.800,61.406,61.106,58.408,61.211,55.209,61.482,59.768,62.621,61.925,61.518,61.871
E14000736,40.925,46.553,57.010,52.923,50.123,49.541,46.707,49.167,49.251,51.335,50.829,43.715,46.875,50.450,55.800,54.131,53.277,52.887
E14000737,44.431,48.285,52.467,50.300,49.857,51.100,49.756,49.105,50.176,50.705,50.564,50.379,50.981,51.638,54.174,53.825,52.770,53.205
E14000738,43.904,46.717,53.359,50.699,48.522,47.478,48.715,49.736,48.630,48.625,51.032,43.793,43.831,49.250,53.529,51.861,49.394,47.727
E14000739,47.621,48.577,59.192,54.807,52.862,54.463,57.143,54.118,53.047,52.684,53.234,50.522,46.936,53.610,57.619,54.730,53.060,53.862
E14000740,42.509,47.229,53.408,51.079,48.943,48.525,48.055,47.975,47.160,47.905,49.596,43.852,42.876,48.292,51.051,49.253,50.571,51.274
E14000741,53.973,57.852,64.048,61.590,59.804,60.088,60.671,61.441,61.527,61.156,63.137,60.060,60.348,61.306,64.484,61.793,59.727,59.530
E14000742,43.571,45.170,55.077,50.477,50.551,49.365,48.717,48.654,49.445,49.281,51.287,45.873,43.846,50.999,53.696,53.333,51.688,52.528
E14000743,44.247,45.994,53.509,49.906,45.474,44.571,45.986,45.161,45.159,44.572,45.285,39.172,38.265,42.857,46.769,48.000,47.118,48.161
E14000744,52.846,55.855,63.095,59.016,57.776,57.334,58.129,57.518,54.907,55.167,56.699,48.074,49.888,53.218,58.731,57.469,56.360,56.795
E14000745,44.753,51.646,59.105,53.285,51.293,52.885,53.132,51.766,51.532,50.021,51.104,39.764,49.466,52.253,56.517,55.221,53.872,53.190
E14000746,38.429,44.497,52.056,47.798,47.393,44.849,43.091,45.889,44.514,44.238,45.818,39.132,38.083,43.646,47.474,47.009,46.128,44.782
E14000747,46.456,50.115,58.994,57.345,55.660,54.328,56.261,54.944,54.434,53.306,53.479,49.070,48.725,53.921,59.077,56.304,55.011,55.408
E14000748,41.016,45.939,52.787,50.162,48.221,47.530,46.843,47.852,48.225,48.758,48.497,38.866,41.344,46.004,48.433,49.626,48.214,45.257
E14000749,46.098,48.322,55.069,51.138,50.034,51.221,51.529,49.727,49.776,50.591,51.924,44.472,43.525,50.002,54.008,52.333,50.120,50.791
E14000750,56.076,56.741,61.978,59.243,59.061,58.360,59.144,58.482,58.206,59.575,59.566,59.526,58.281,58.926,62.347,60.597,60.174,58.567
E14000751,34.982,39.915,45.150,42.912,41.216,41.850,42.063,44.865,45.637,47.353,48.184,43.467,42.439,45.822,48.334,47.355,45.767,45.907
E14000752,51.814,55.649,61.659,60.360,59.942,59.770,62.130,61.400,59.543,59.398,60.935,57.132,55.110,58.315,62.488,61.637,59.276,59.493
E14000753,47.406,45.947,50.241,48.391,46.897,44.945,45.204,45.643,45.232,47.398,47.289,43.234,37.452,47.610,50.710,48.339,47.489,47.332
E14000754,40.888,45.980,53.291,51.170,48.970,49.108,51.874,51.597,49.473,49.133,49.270,45.053,41.960,48.674,52.199,49.596,47.772,47.591
E14000755,41.362,46.218,51.051,49.143,47.353,46.885,44.886,44.577,47.180,46.489,47.618,45.646,40.464,46.549,47.894,44.982,43.518,43.913
E14000756,46.823,50.599,54.573,51.989,51.977,50.687,50.474,51.514,50.035,49.923,49.288,45.280,46.619,50.053,50.502,48.840,47.406,47.679
E14000757,44.237,47.681,53.061,50.945,49.518,47.575,48.118,46.882,45.717,45.185,45.493,41.074,40.450,46.186,48.850,48.998,48.507,49.152
E14000758,47.238,50.923,58.422,54.254,53.841,54.348,54.066,55.316,54.429,53.335,56.011,48.411,49.649,53.380,56.523,53.928,50.653,50.259
E14000759,48.714,53.518,57.254,54.940,53.354,52.278,55.663,53.913,52.393,51.943,52.076,50.147,51.262,52.587,54.859,53.743,52.719,52.637
E14000760,57.385,57.931,61.327,59.977,59.929,61.153,57.188,60.016,59.634,60.887,61.861,60.185,61.031,61.769,63.586,63.713,61.042,61.257
E14000761,50.190,57.190,64.630,61.259,59.086,58.160,56.077,56.574,56.032,55.755,56.177,50.424,48.726,52.692,58.351,56.199,58.276,59.400
E14000762,40.140,39.769,46.108,43.400,41.584,40.226,39.721,38.634,38.820,38.172,38.363,36.293,35.040,37.982,40.632,41.438,38.957,39.472
E14000763,51.538,53.150,57.474,56.434,52.574,53.248,55.077,55.221,54.248,55.605,56.641,54.851,54.911,56.038,57.834,56.071,54.429,56.001
E14000764,60.922,63.561,67.276,64.634,62.474,63.004,65.592,64.750,63.560,63.195,64.709,62.912,62.537,62.579,65.297,63.816,63.675,63.856
E14000765,44.628,53.397,58.974,55.391,51.227,51.698,53.353,52.366,51.285,52.692,52.265,46.566,44.303,50.959,54.364,52.047,51.160,49.491
E14000766,52.703,52.679,58.757,57.202,55.878,55.109,56.200,56.143,54.359,52.309,51.499,46.210,44.417,50.039,51.201,49.453,49.364,49.217
E14000767,44.246,52.272,57.369,55.832,53.702,54.413,55.122,54.911,53.894,54.857,57.282,45.364,43.978,52.680,56.351,54.247,53.971,55.626
E14000768,53.522,55.363,60.350,59.768,57.793,55.884,57.707,56.651,56.532,58.256,60.731,59.001,57.014,56.823,60.349,60.977,58.333,59.825
E14000769,44.583,47.028,54.516,51.534,49.221,47.644,49.344,49.842,49.670,48.752,48.379,42.631,42.824,48.429,49.715,50.031,50.402,50.095
E14000770,50.393,53.087,61.395,56.578,54.562,57.433,58.380,55.915,55.664,56.079,56.918,51.967,54.755,55.953,59.611,58.506,56.583,57.092
E14000771,40.119,45.294,51.727,49.518,46.437,44.808,45.568,46.792,51.003,49.220,46.704,38.486,42.900,46.145,48.525,50.450,49.517,49.195
E14000772,46.519,49.317,53.503,52.072,49.784,49.042,49.031,50.956,50.542,49.101,50.037,45.283,45.821,49.985,51.640,50.486,49.459,48.491
E14000773,47.665,46.300,46.178,47.516,46.654,44.649,43.082,43.471,45.554,43.783,44.406,41.588,39.161,40.068,41.310,41.872,40.388,40.579
E14000774,43.511,45.425,54.934,49.987,48.168,47.564,48.534,47.237,46.376,47.234,46.671,40.126,43.234,44.139,46.777,46.314,44.778,44.646
E14000775,51.975,53.277,59.077,54.509,52.994,52.556,52.340,51.971,52.514,51.425,51.868,50.799,47.056,49.532,52.952,51.609,49.562,49.101
E14000776,49.934,51.849,57.459,54.048,50.538,52.571,54.296,52.018,52.191,52.969,52.815,47.334,47.691,53.062,56.002,55.748,51.621,52.324
E14000777,53.333,54.246,58.514,54.701,53.666,52.694,53.339,52.502,50.024,50.158,49.976,46.002,47.239,50.239,52.073,50.461,49.831,49.758
E14000778,45.724,50.138,55.764,54.540,53.532,52.188,50.593,49.987,48.489,48.690,50.330,48.652,45.324,47.366,50.146,50.210,48.765,50.371
E14000779,50.609,53.291,57.241,53.594,51.521,50.432,50.964,50.933,54.025,53.593,54.754,49.137,48.276,54.389,55.339,53.587,53.972,54.790
E14000780,38.522,41.472,48.193,45.357,42.992,43.706,43.865,45.813,45.671,46.888,47.359,41.883,37.720,42.711,47.088,46.916,45.053,46.529
E14000781,45.103,48.623,51.796,51.890,49.564,49.771,48.561,50.170,50.428,47.325,48.843,48.113,45.306,46.656,50.012,48.965,47.464,46.216
E14000782,52.905,51.489,56.818,53.219,53.606,50.653,51.919,48.826,47.806,48.159,46.335,45.454,46.396,48.597,50.863,50.019,50.917,51.775
E14000783,51.555,53.933,57.416,55.780,56.200,54.483,53.765,52.727,53.577,52.710,52.537,50.773,48.597,50.617,52.686,54.364,52.532,52.421
E14000784,46.794,48.479,54.332,50.250,49.604,48.141,49.128,48.194,47.976,45.699,46.783,43.899,43.408,45.256,48.557,47.088,46.384,48.273
E14000785,41.770,42.782,48.474,45.196,43.413,44.242,45.784,47.242,46.054,46.079,45.319,43.526,38.894,43.336,46.133,46.209,48.938,49.811
E14000786,38.772,39.908,46.870,44.521,44.774,42.856,44.716,40.510,40.185,43.378,45.073,39.663,38.292,41.284,46.800,45.416,44.437,44.846
E14000787,50.553,53.975,59.571,56.563,56.031,54.965,57.748,59.151,57.720,55.658,57.172,54.261,49.951,52.498,53.664,51.015,49.758,49.053
E14000788,52.110,52.453,60.020,55.934,53.305,54.356,55.589,53.044,54.239,56.191,56.740,51.606,50.640,50.744,52.898,52.930,48.568,47.834
E14000789,45.663,48.307,53.929,50.066,49.355,48.758,51.822,49.621,47.594,46.738,51.749,49.302,48.086,47.501,50.406,48.233,46.821,46.756
E14000790,52.091,55.105,57.951,55.281,55.092,54.000,55.011,54.243,54.825,53.140,55.313,51.128,52.056,55.149,58.101,57.959,56.990,57.633
E14000791,51.445,52.773,60.565,58.999,56.900,55.376,55.975,56.234,54.574,54.732,55.462,48.699,50.298,52.498,57.519,56.496,55.164,56.141
E14000792,42.900,46.176,53.422,50.906,50.719,48.971,49.229,47.122,46.732,48.247,49.088,44.733,43.044,48.722,51.019,52.238,54.321,56.933
E14000793,59.648,63.703,67.439,64.334,63.152,62.882,64.519,65.577,65.468,64.919,65.805,63.456,61.808,64.001,66.325,65.819,64.555,64.874
E14000794,60.575,62.453,68.644,66.332,65.231,65.713,65.919,65.192,65.284,66.242,66.293,66.311,63.280,64.521,68.778,68.264,66.479,66.003
E14000795,55.261,58.639,65.433,60.649,58.739,61.840,62.789,63.063,62.339,61.620,62.750,61.213,57.008,61.040,64.875,64.336,61.860,62.003
E14000796,58.956,60.032,66.415,62.286,59.381,60.448,61.362,62.046,63.013,60.646,61.725,61.716,59.280,60.089,63.323,62.429,59.833,59.544
E14000797,46.936,52.997,58.868,58.441,55.943,53.299,54.438,53.171,53.471,53.500,54.134,47.714,46.586,50.162,52.468,52.454,51.021,49.378
E14000798,38.275,42.565,50.438,50.115,47.475,46.516,45.378,44.324,45.302,45.106,45.231,41.996,35.229,40.839,45.445,45.502,48.128,49.825
E14000799,38.929,43.708,52.195,46.532,44.663,45.330,46.072,44.777,44.551,45.975,45.388,39.960,42.376,45.898,48.725,47.209,45.193,47.497
E14000800,43.949,46.022,50.908,48.625,45.649,47.508,48.697,48.394,47.462,46.197,47.557,44.192,41.237,45.902,48.220,48.123,46.704,47.853
E14000801,48.411,50.609,54.524,52.359,51.510,49.628,49.844,50.714,49.751,49.864,49.213,47.442,47.547,48.360,49.879,48.160,46.751,45.866
E14000802,38.399,41.354,55.868,52.236,50.906,49.676,50.303,48.464,47.787,50.139,48.619,42.703,44.961,47.832,51.473,49.737,48.509,48.520
E14000803,52.537,52.240,60.840,55.436,54.000,53.391,54.863,54.267,52.750,53.473,54.991,50.768,50.894,52.639,57.787,54.896,56.324,55.263
E14000804,43.100,43.317,47.760,46.195,43.211,42.614,41.891,42.190,41.881,42.031,44.280,40.112,39.604,43.429,42.977,41.049,39.589,39.838
E14000805,44.290,48.460,53.842,50.643,49.824,48.925,50.287,49.962,48.147,49.484,49.876,43.385,43.445,46.165,52.942,50.393,52.952,54.274
E14000806,38.539,42.324,51.753,47.675,45.785,44.577,42.748,43.387,43.450,43.267,41.134,34.847,37.058,40.337,43.533,42.639,41.545,41.257
E14000807,54.124,57.192,61.646,59.103,57.237,56.401,57.904,57.299,58.263,57.461,57.721,54.447,53.301,56.142,59.466,58.665,56.457,56.770
E14000808,57.542,58.619,63.486,61.616,60.717,59.131,62.208,60.251,59.196,58.457,60.372,59.794,59.557,60.779,63.708,63.325,62.261,61.820
E14000809,48.353,52.628,57.424,54.136,53.346,53.782,56.791,56.352,55.915,56.585,58.072,53.034,52.723,57.371,59.982,59.241,58.420,59.066
E14000810,41.994,46.158,51.170,47.682,46.006,43.952,43.329,43.776,42.051,43.665,43.422,38.888,39.609,42.205,46.839,45.550,43.498,43.051
E14000811,43.028,50.676,57.880,54.235,53.301,54.337,53.105,52.714,53.293,52.386,52.207,43.830,44.033,50.981,54.820,52.972,51.726,50.866
E14000812,52.499,52.535,58.262,55.560,53.480,52.178,50.965,51.933,51.281,50.779,52.550,51.344,49.269,49.819,51.916,50.751,49.005,49.972
E14000813,44.249,47.346,56.019,53.426,51.499,49.267,49.814,50.482,48.389,46.577,48.806,43.173,41.767,47.804,49.031,47.114,47.255,49.823
E14000814,44.325,45.455,53.152,49.747,47.884,46.466,45.933,44.047,43.838,43.679,43.751,40.227,35.394,39.901,43.180,43.298,42.027,42.879
E14000815,31.943,37.450,46.371,42.926,42.715,40.609,40.701,40.575,38.994,38.164,38.458,28.911,33.704,37.351,40.306,39.482,37.463,37.618
E14000816,34.620,39.329,44.483,43.147,40.594,39.683,39.490,40.834,41.736,39.722,40.329,36.213,33.007,36.766,39.735,38.665,39.411,38.883
E14000817,44.011,46.369,55.179,51.706,50.780,50.661,51.148,51.215,49.567,49.724,51.551,49.078,45.582,48.931,53.698,53.385,52.617,51.446
E14000818,45.871,51.155,58.621,57.081,56.258,55.860,55.587,55.128,54.802,54.124,55.057,46.057,45.682,53.234,56.018,56.362,55.735,55.957
E14000819,46.358,48.683,52.092,50.709,47.725,46.399,45.413,45.446,44.195,45.493,46.855,43.827,44.634,46.027,48.027,46.350,45.989,46.409
E14000820,38.782,46.170,54.318,49.938,48.087,48.391,49.045,49.201,46.772,47.197,47.647,44.327,40.839,47.317,51.160,48.024,47.091,46.873
E14000821,42.956,43.966,50.903,49.232,47.169,45.704,45.164,46.310,44.623,44.842,47.007,43.013,40.013,42.991,47.545,49.990,48.293,47.802
E14000822,44.015,45.243,51.555,47.859,48.002,46.845,46.425,47.655,47.012,46.747,48.788,45.665,41.144,46.139,48.083,47.391,47.118,47.358
E14000823,54.169,55.916,62.471,58.648,58.841,56.890,61.560,60.014,59.608,59.248,60.490,56.661,58.875,61.793,63.901,62.165,57.718,58.404
E14000824,36.519,40.179,48.634,46.303,45.403,44.604,45.214,44.610,44.522,44.812,46.639,40.709,38.702,44.272,48.577,48.799,49.073,49.449
E14000825,49.513,50.997,56.324,54.020,50.154,49.738,50.298,49.383,48.612,48.665,47.809,46.697,44.636,50.252,53.232,51.790,47.054,45.931
E14000826,44.802,47.886,55.262,52.308,50.584,48.155,50.885,49.737,50.117,50,50.937,46.273,41.073,49.198,51.437,49.962,46.817,47.465
E14000827,47.117,49.607,56.073,47.699,42.171,42.478,42.672,41.182,38.812,36.768,39.962,36.917,34.006,37.933,40.387,39.930,37.491,36.619
E14000828,46.342,50.694,56.841,54.092,52.478,51.911,51.581,52.088,51.195,50.662,51.143,45.709,45.659,51.422,54.586,52.495,50.479,51.282
E14000829,39.741,42.808,50.538,47.972,46.807,45.079,43.741,43.548,43.076,43.122,43.573,37.580,37.759,41.322,44.394,43.094,43.490,43.498
E14000830,46.345,46.392,55.576,52.557,53.234,52.134,52.540,52.360,53.320,51.266,54.474,44.458,43.384,51.994,55.280,54.764,54.570,53.919
E14000831,40.550,45.893,50.859,49.151,48.819,47.557,47.394,48.529,47.137,46.689,46.848,43.715,41.843,44.902,47.621,47.553,46.355,45.398
E14000832,46.504,51.075,55.905,54.209,52.572,52.170,50.318,50.892,50.882,50.873,48.974,46.116,46.757,49.689,51.119,50.696,50.638,53.149
E14000833,43.118,47.234,53.745,52.054,52.581,50.473,51.488,50.093,50.378,50.717,52.513,47.987,45.160,49.439,52.779,52.462,51.504,53.917
E14000834,49.635,49.629,56.964,55.223,53.969,55.347,57.027,57.837,59.410,59.071,59.223,51.866,53.912,57.641,61.170,60.624,59.070,58.673
E14000835,39.226,45.889,52.866,48.124,47.394,46.914,46.858,43.907,45.397,45.209,46.700,41.139,38.016,46.561,46.999,47.115,45.568,46.011
E14000836,48.423,52.400,59.028,59.043,57.380,56.869,56.064,56.187,57.624,56.656,55.996,52.893,51.015,52.280,54.484,53.574,52.723,53.456
E14000837,44.924,47.250,53.970,53.948,52.143,51.155,49.322,51.820,52.518,51.782,52.938,47.269,46.826,50.615,54.484,55.318,53.445,53.058
E14000838,39.217,43.312,52.848,47.998,46.670,45.169,45.461,45.055,44.331,45.036,46.670,40.292,37.649,43.404,48.469,46.621,43.920,44.759
E14000839,37.694,42.994,54.361,50.971,51.374,49.363,48.828,48.221,48.657,49.618,50.363,44.573,36.117,44.972,47.693,46.719,46.015,44.623
E14000840,44.269,48.132,57.832,55.189,52.150,52.131,51.447,50.999,50.419,49.738,49.704,46.616,42.742,48.242,53.199,51.251,49.353,49.291
E14000841,40.602,48.401,56.337,51.706,50.816,48.368,48.608,49.201,49.253,47.467,48.746,45.540,37.701,46.572,47.624,49.329,49.258,46.937
E14000842,53.730,55.905,62.135,59.355,58.508,56.924,54.472,55.171,56.128,55.460,55.295,52.358,51.476,55.715,56.865,56.904,56.487,57.648
E14000843,37.831,41.178,49.744,45.684,45.264,44.322,44.257,43.739,43.235,42.948,43.853,42.801,39.991,44.875,47.388,45.894,45.703,44.403
E14000844,48.210,53.138,61.397,58.570,56.202,56.166,57.856,54.107,53.058,52.734,53.002,44.283,48.751,51.786,57.127,54.409,52.840,52.512
E14000845,47.239,51.675,57.759,54.597,52.857,51.865,50.797,52.404,52.542,53.050,52.756,46.101,48.878,51.487,54.523,52.289,51.106,50.314
E14000846,40.069,44.581,53.338,48.322,45.905,46.123,45.376,45.438,44.999,45.567,46.439,39.101,41.393,46.111,51.353,48.629,47.094,47.959
E14000847,45.377,50.354,59.583,54.905,53.451,53.460,54.085,54.391,54.800,53.715,53.735,46.917,39.013,50.648,54.504,53.656,50.947,51.139
E14000848,35.763,38.172,45.069,41.532,38.992,39.576,39.847,39.259,37.909,38.839,38.472,36.125,33.219,37.013,41.171,40.483,40.685,39.709
E14000849,47.845,49.199,58.901,56.551,54.520,53.233,53.391,52.924,53.227,53.725,53.134,46.275,45.945,51.992,54.011,55.026,51.897,51.580
E14000850,43.018,47.413,57.010,52.501,50.512,50.293,52.933,49.955,49.898,50.017,50.616,45.701,38.674,45.019,49.707,49.192,45.578,47.791
E14000851,40.613,40.435,46.645,45.574,42.087,38.228,36.576,35.716,35.747,36.683,37.286,35.380,30.149,35.861,37.297,36.332,36.739,36.355
E14000852,38.752,46.552,50.830,49.447,46.118,47.416,47.944,47.507,47.208,46.030,48.317,42.368,42.629,45.999,48.484,50.186,50.930,53.739
E14000853,42.089,45.041,53.131,50.924,49.138,46.437,46.618,45.998,45.109,45.055,46.583,41.289,42.968,49.292,54.064,52.389,53.124,52.473
E14000854,51.708,55.376,60.319,59.119,56.200,55.132,58.172,58.923,56.656,56.804,57.936,54.186,52.481,55.288,59.867,58.313,55.736,55.866
E14000855,64.454,64.873,68.402,67.380,65.242,65.474,63.405,62.833,63.612,63.612,63.532,60.069,60.083,63.434,66.233,65.671,62.955,63.059
E14000856,45.859,49.343,54.124,50.323,50.831,48.609,48.906,48.926,48.265,48.760,47.472,42.616,47.004,46.312,49.032,49.356,47.347,47.525
E14000857,46.022,47.297,60.165,54.063,52.016,51.855,52.246,52.487,50.664,52.440,53.062,47.110,44.703,49.922,55.650,53.413,52.179,51.862
E14000858,46.016,46.696,52.630,49.462,48.529,45.986,46.118,46.728,45.225,45.459,45.819,42.214,43.918,45.669,48.993,47.661,45.058,46.010
E14000859,41.795,47.633,53.724,50.703,48.748,47.623,46.396,48.157,47.402,47.066,46.132,41.758,40.776,43.914,47.097,46.428,45.096,45.885
E14000860,36.884,43.111,51.265,45.816,43.348,43.289,42.843,43.169,41.167,42.282,42.057,31.865,34.010,39.172,42.076,43.006,41.057,40.495
E14000861,53.284,59.628,65.541,62.904,61.617,60.782,61.578,60.875,58.647,54.775,55.082,50.726,49.115,55.478,57.891,56.153,54.650,55.477
E14000862,55.562,58.669,65.216,61.184,59.532,59.417,60.027,59.801,58.221,56.086,56.296,57.984,51.377,57.935,59.606,58.550,56.925,57.150
E14000863,36.085,40.882,49.249,48.267,46.292,45.534,44.361,44.372,42.600,42.310,43.125,37.675,34.797,40.764,44.059,44.104,43.020,43.353
E14000864,43.678,47.726,52.126,49.559,48.710,46.584,48.123,46.494,45.893,46.594,46.513,42.893,41.075,44.592,48.758,47.507,46.642,46.812
E14000865,47.869,51.692,56.625,55.103,58.133,57.564,56.498,57.745,58.529,57.515,58.933,51.959,54.426,55.065,57.539,57.481,56.554,54.227
E14000866,45.777,47.766,53.357,54.554,52.813,50.717,49.718,48.278,49.074,48.566,48.513,44.737,44.801,47.625,49.992,47.790,45.804,46.001
E14000867,48.783,49.336,55.301,52.335,51.067,50.562,50.869,50.073,50.821,52.305,52.789,47.511,48.174,49.814,51.679,51.988,50.726,49.125
E14000868,52.229,60.905,65.717,64.031,63.289,62.889,62.116,60.877,61.430,61.708,63.187,54.374,55.866,59.773,61.514,60.925,59.562,59.457
E14000869,52.327,56.706,63.106,62.890,55.806,51.991,53.282,56.973,57.685,56.231,55.979,51.568,48.133,54.478,58.239,54.050,52.076,51.481
E14000870,45.516,49.337,55.818,50.879,49.883,49.402,49.466,48.959,49.660,49.215,51.912,48.567,45.966,48.789,53.029,51.254,50.876,51.607
E14000871,45.842,50.213,56.634,53.682,52.127,53.212,53.671,50.947,50.907,51.556,53.096,47.306,47.395,52.406,54.265,53.595,51.788,53.137
E14000872,48.922,51.853,61.967,57.194,53.288,54.842,54.891,54.144,53.236,53.091,54.186,48.643,49.031,53.989,57.912,56.624,54.834,54.293
E14000873,47.897,50.432,56.500,52.146,50.884,50.311,52.188,51.616,50.613,51.628,53.459,50.537,50.711,52.194,55.126,53.848,53.237,54.299
E14000874,47.736,52.500,60.446,57.372,56.682,56.447,56.360,55.889,55.598,57.206,57.179,53.245,48.085,53.205,56.768,55.487,53.082,54.485
E14000875,54.155,55.726,59.717,57.230,55.900,53.707,53.123,54.212,53.857,54.225,53.692,51.860,51.335,52.751,55.799,54.916,53.525,54.509
E14000876,39.508,42.939,50.155,46.519,46.189,45.239,46.673,46.353,47.606,47.796,48.587,42.316,40.066,46.396,49.465,47.750,47.096,45.886
E14000877,49.560,53.891,59.257,57.776,56.786,56.684,55.995,56.085,55.653,55.178,55.756,48.848,46.572,53.199,56.785,55.677,54.233,54.298
E14000878,60.059,61.607,64.117,62.253,59.498,57.154,56.761,56.678,57.014,56.828,57.878,52.648,55.995,,,,,
E14000879,47.038,49.621,56.470,52.628,52.283,51.145,50.764,49.486,52.389,51.314,50.898,47.472,43.215,49.715,54.293,53.251,52.359,53.200
E14000880,44.917,50.074,59.351,54.841,52.370,51.541,51.748,52.095,51.989,51.120,51.035,44.893,44.697,49.621,53.076,53.705,51.885,52.304
E14000881,35.462,42.213,48.963,43.489,42.291,42.092,41.664,40.789,41.463,41.559,43.145,37.531,37.224,39.063,43.958,42.640,41.142,42.340
E14000882,47.122,46.433,51.194,50.944,50.341,51.379,53.627,52.138,49.786,50.035,51.566,50.445,49.591,51.262,53.208,52.319,50.880,51.964
E14000883,42.616,45.600,53.701,52.553,49.637,48.565,49.837,51.056,51.564,49.557,47.869,43.501,45.139,49.502,51.033,49.996,47.598,47.922
E14000884,44.421,49.956,57.386,53.398,50.427,48.999,48.671,48.137,48.917,48.606,51.004,46.259,44.892,51.873,54.965,52.945,53.965,54.611
E14000885,57.138,58.996,64.776,63.084,61.003,58.238,59.805,60.224,60.580,59.534,60.516,55.203,57.165,59.301,62.926,60.928,59.854,58.652
E14000886,36.376,36.096,43.418,43.322,41.187,41.398,41.454,40.300,38.776,39.885,38.806,35.918,30.999,38.930,43.096,42.365,39.963,40.420
E14000887,46.015,49.422,55.282,52.545,50.286,50.198,54.423,53.363,52.499,52.501,53.252,47.402,49.412,51.495,56.150,56.207,54.357,54.792
