Area Code,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024
E14000793,24.986,25.286,22.136,22.587,22.869,22.995,23.144,23.342,23.549,23.483,23.593,23.645,23.882,24.203,24.616,25.108,26.216,28.082,29.152,30.325,31.331,32.035,32.635,33.845,32.915,33.460,33.708,34.027,34.444,36.641,36.819,36.909,37.476,37.412,37.104,37.162,37.276,37.413,37.556,37.671,37.755,37.814,35.797,35.900,40.433,44.486,45.741,45.778,44.696,44.772
E14000794,29.338,29.795,24.416,24.547,24.671,24.769,25.012,25.130,25.332,25.333,25.542,25.585,25.817,26.020,26.196,26.537,27.547,29.069,30.059,31.080,31.853,32.502,33.193,34.233,34.850,35.269,35.666,36.093,36.516,36.952,37.211,37.429,37.667,37.814,37.877,37.965,38.087,38.167,38.189,38.281,38.409,38.366,38.464,38.527,38.353,45.057,46.894,46.973,47.048,47.076
E14000795,23.840,24.174,16.228,16.515,16.693,16.847,16.955,17.059,16.216,16.228,16.302,16.380,16.566,16.751,16.939,17.145,17.860,18.969,19.648,20.279,20.733,21.151,21.550,22.224,22.629,22.907,23.179,23.428,23.663,23.866,24.054,24.218,24.364,24.446,24.417,26.329,26.447,26.514,26.531,26.538,26.593,26.640,24.804,24.877,30.485,35.724,37.485,39.534,41.266,41.333
E14000796,29.312,29.697,25.741,26.278,26.594,26.805,26.956,27.148,27.353,27.387,28.668,28.780,28.957,29.156,29.392,29.687,30.594,25.581,26.308,25.729,26.412,26.957,27.453,28.335,28.826,29.151,29.505,29.803,30.180,30.487,34.997,35.215,35.400,35.532,35.618,35.767,35.788,35.954,36.055,38.275,38.352,38.514,38.660,38.746,39.191,41.323,41.374,48.248,48.389,48.484
E14000797,29.427,29.891,27.844,27.994,28.118,28.223,28.302,28.370,28.658,28.369,28.395,28.443,28.612,28.788,29.054,29.400,30.552,32.098,33.625,34.699,35.676,35.649,36.206,41.198,41.862,42.312,42.772,43.288,43.943,44.460,44.864,45.371,45.974,45.835,45.880,46.095,46.390,44.773,47.035,47.293,47.656,47.953,48.159,48.475,48.854,49.081,49.103,49.252,49.651,49.954
E14000798,28.388,28.663,28.894,28.972,28.991,29.057,29.091,29.086,29.169,29.349,29.512,29.704,29.981,30.225,30.511,30.780,31.662,33.337,34.624,35.412,36.841,37.567,38.464,40.079,40.855,41.353,41.849,42.376,42.897,43.199,43.652,43.997,44.313,44.657,44.920,45.192,45.488,45.704,45.960,46.254,46.531,46.901,47.153,47.386,47.631,47.811,48.121,48.373,48.726,48.981
E14000799,26.413,26.622,21.029,21.177,21.349,21.458,21.501,21.599,21.687,21.742,21.860,25.225,22.126,22.330,22.611,22.884,24.871,26.697,27.661,31.921,32.795,33.655,34.658,36.431,37.229,37.783,38.238,38.689,39.148,39.488,39.798,40.070,40.331,41.856,41.964,42.045,42.172,42.281,42.453,42.594,42.715,45.006,45.019,45.156,40.908,42.278,46.674,46.833,47.059,47.284
E14000800,34.020,34.580,29.162,34.945,35.277,35.235,35.201,35.229,35.222,35.336,35.238,35.235,29.725,30.388,32.280,32.293,32.659,33.302,34.079,34.610,35.161,35.841,36.494,37.639,38.356,38.805,39.318,39.656,40.114,40.452,40.806,40.940,41.077,41.239,41.637,41.674,41.729,41.906,41.890,41.990,42.069,42.158,42.253,42.270,42.393,44.473,44.546,44.532,44.390,44.414
E14000801,31.339,31.873,32.142,32.467,32.658,32.790,32.262,32.343,32.408,32.430,32.527,32.547,32.570,32.650,32.760,32.941,30.633,31.827,33.346,34.188,34.958,35.608,36.483,37.587,38.400,38.914,39.862,39.266,39.685,40.040,40.404,40.887,41.083,41.498,42.119,42.189,42.406,42.372,42.338,42.382,42.873,42.805,45.655,44.019,44.063,44.100,43.961,43.825,45.436,43.865
E14000802,25.987,26.206,26.508,27.539,28.181,28.276,28.376,28.626,28.935,29.086,29.438,29.600,29.797,30.111,30.443,30.952,33.467,36.970,38.782,40.459,41.817,43.053,44.369,46.401,47.234,47.925,48.489,49.067,49.648,50.166,50.561,50.891,51.146,47.707,47.973,48.288,48.552,48.805,49.168,49.502,49.858,50.311,50.656,54.627,54.925,55.246,55.366,55.501,55.720,55.935
E14000803,20.570,20.743,16.678,17.119,17.296,17.424,17.516,10.301,13.988,15.839,16.369,16.554,16.170,16.347,17.039,17.768,20.892,25.494,27.525,29.263,30.683,31.943,33.395,35.923,37.146,37.945,38.689,39.455,43.336,44.126,44.737,45.134,45.435,45.884,46.181,46.369,46.731,46.991,47.175,47.384,47.708,47.899,48.049,48.252,48.339,48.722,47.155,47.284,47.398,47.605
E14000804,32.188,32.362,26.281,27.177,27.287,27.444,27.578,28.005,28.483,26.576,33.330,35.275,34.415,32.374,33.138,19.763,19.866,20.836,21.967,24.168,25.425,26.671,27.872,29.668,30.674,31.289,32.001,32.528,33.042,33.503,33.914,34.190,34.488,31.227,31.336,31.488,31.722,31.873,32.132,32.212,32.406,32.510,32.621,32.677,32.058,32.286,33.137,33.190,33.385,33.505
E14000805,24.657,25.535,23.294,23.435,23.550,23.659,23.716,23.763,23.747,23.719,23.759,23.812,23.922,24.050,24.121,24.233,24.931,25.606,26.209,26.618,27.028,27.474,27.855,28.565,28.913,29.075,29.323,29.562,29.857,30.005,30.186,30.280,30.375,30.424,30.434,30.513,30.586,30.697,30.859,30.967,31.071,31.325,33.050,33.296,33.496,33.726,33.872,33.924,34.072,34.205
E14000806,29.680,30.857,31.668,32.003,32.106,32.163,32.240,32.326,32.579,32.765,32.912,33.048,33.205,33.557,33.867,34.203,35.709,35.919,41.875,39.909,41.049,42.246,43.275,42.870,45.925,46.473,47.051,47.542,48.107,48.590,48.984,49.504,49.766,49.895,48.027,48.089,48.345,50.635,50.833,50.949,51.078,51.199,51.372,49.508,51.677,48.325,51.247,51.364,51.561,51.616
E14000807,17.550,16.956,8.162,9.123,9.225,9.320,9.425,9.524,10.223,9.032,9.391,9.529,9.840,10.099,10.275,10.434,10.690,12.027,12.716,13.489,14.208,19.071,19.679,20.981,18.150,18.557,19.021,19.651,20.038,22.819,24.131,27.139,28.834,29.105,29.094,29.118,29.391,29.765,30.183,30.872,31.095,31.269,31.454,32.736,32.977,31.579,31.458,31.500,31.754,31.936
E14000808,18.873,18.992,9.819,9.891,9.969,10.279,10.305,10.344,12.546,12.613,12.990,13.275,13.411,13.537,13.659,13.749,12.103,12.864,13.393,13.937,14.433,14.689,14.901,15.551,15.890,16.163,16.325,16.512,23.483,25.438,25.698,25.956,26.259,26.192,26.240,26.180,23.953,23.970,22.380,22.394,22.512,22.546,22.576,22.643,22.675,22.438,22.337,22.335,22.404,22.497
E14000809,27.103,27.013,10.734,10.828,10.901,10.983,10.992,11.037,11.081,10.968,10.978,16.329,16.397,16.519,16.614,16.701,20.643,22.534,23.679,24.984,26.033,26.810,26.306,20.931,21.538,23.457,23.846,24.163,24.546,24.805,24.948,24.989,25.170,33.164,25.464,25.580,25.794,25.952,26.176,26.371,26.568,26.590,26.699,26.887,26.927,29.107,29.179,29.379,29.577,29.763
E14000810,31.563,31.911,32.056,32.068,32.045,31.979,31.912,31.851,31.912,32.040,31.313,31.298,31.332,31.393,31.456,31.528,30.917,32.724,33.515,34.015,34.406,34.943,35.512,36.569,37.025,37.376,37.672,37.956,38.326,38.557,38.769,39.039,39.175,39.369,39.454,39.606,39.849,40.157,40.587,40.925,41.285,41.814,41.959,42.463,42.749,43.052,43.385,43.614,43.866,44.152
E14000811,30.998,31.376,23.064,23.331,23.530,23.717,23.913,24.395,25.682,25.838,31.873,32.147,32.339,32.608,32.933,33.273,35.121,38.048,39.271,40.623,41.646,42.620,43.642,45.077,45.869,46.363,46.818,50.512,50.976,51.390,51.726,52.072,52.425,52.714,52.981,53.179,53.518,53.786,53.970,54.228,54.501,54.708,54.797,55.014,55.204,55.458,55.580,55.702,55.811,55.895
E14000812,30.797,30.916,30.917,30.913,30.927,30.947,30.933,29.587,29.594,29.607,29.606,29.650,29.704,29.802,29.911,29.974,30.644,31.397,32.516,31.994,32.550,33.084,33.644,34.742,35.307,35.611,35.905,36.235,36.492,36.690,36.840,37.075,37.253,37.398,37.446,37.551,37.700,37.768,37.895,37.928,37.967,38.040,38.099,38.118,38.095,38.174,38.105,38.178,38.252,38.379
E14000813,47.529,47.722,48.220,48.476,48.493,48.562,48.504,48.318,48.574,48.849,48.837,48.839,48.929,49.001,49.290,49.354,50.019,50.712,51.399,51.828,52.335,52.906,53.630,54.669,55.011,55.345,55.540,55.947,56.231,56.532,56.739,56.865,56.849,57.334,59.650,57.376,57.613,57.733,57.848,57.919,58.036,58.094,56.663,56.636,56.672,56.833,57.015,57.031,57.253,57.438
E14000814,32.828,26.444,26.581,26.540,26.538,26.506,26.473,26.619,33.794,33.912,34.320,34.590,34.956,35.320,35.618,35.856,36.850,38.176,39.201,39.772,40.600,41.394,42.272,44.034,44.643,45.040,45.511,45.956,46.466,46.918,47.212,47.449,39.960,40.375,31.464,31.614,31.877,32.098,32.248,32.525,32.695,32.873,33.029,33.145,34.530,34.667,34.870,34.927,35.089,35.264
E14000815,20.676,20.997,21.162,21.159,21.186,21.179,21.183,21.150,21.195,21.234,21.309,21.332,21.355,21.444,21.514,21.589,21.690,23.014,24.273,24.887,25.435,26.066,26.875,28.171,28.793,29.246,29.622,29.968,30.621,31.135,31.651,32.152,32.485,32.859,33.187,33.487,33.910,34.248,34.530,34.859,35.061,35.369,35.712,36.120,36.478,36.853,37.160,37.478,37.883,38.981
E14000816,32.876,33.100,27.357,27.646,27.835,19.057,19.013,19.029,18.999,18.957,18.933,18.941,18.941,18.964,19.011,19.068,19.254,19.516,19.813,20.005,20.201,27.598,27.931,28.501,28.810,29.021,29.277,29.573,29.903,30.111,30.321,30.507,22.433,22.543,22.649,22.832,23.131,23.287,23.491,23.576,23.697,23.837,23.953,24.040,24.106,24.222,24.366,24.427,24.588,24.716
E14000817,38.299,38.617,29.429,22.731,22.803,22.806,25.098,25.137,25.103,25.190,32.211,37.178,37.256,37.394,37.635,38.001,39.351,41.718,42.979,44.089,44.972,45.605,46.387,47.546,52.217,52.570,53.016,53.436,53.883,54.168,54.525,54.851,54.851,55.274,55.619,55.808,56.183,56.426,56.688,56.929,57.206,57.374,57.629,57.914,53.091,53.485,53.826,54.017,54.166,54.504
E14000818,26.655,26.873,25.161,25.369,25.516,25.715,25.721,25.910,26.101,26.197,28.546,28.731,29.016,24.614,29.610,29.992,31.823,34.572,36.066,37.552,38.684,39.816,40.953,43.161,43.995,44.582,45.082,45.593,46.097,46.420,46.774,47.111,47.368,47.695,47.932,48.105,48.485,48.725,48.956,49.168,49.306,49.339,49.246,49.394,49.496,49.676,49.718,49.891,50.205,50.525
E14000819,24.349,24.780,25.115,25.248,25.384,25.604,25.771,25.899,26.044,26.235,26.322,26.393,26.463,26.674,26.922,27.142,27.695,28.395,29.347,29.972,30.552,31.146,31.590,32.509,33.063,33.423,33.719,33.975,34.341,34.704,35.029,35.273,35.615,35.810,35.809,35.862,35.876,35.887,35.964,35.803,36.000,36.119,36.296,36.472,36.586,36.629,36.697,36.752,36.858,37.005
E14000820,30.068,30.352,26.772,25.259,25.333,25.476,25.623,25.757,29.945,30.105,30.345,30.491,26.045,26.180,26.524,26.808,27.750,28.850,32.106,32.931,39.350,36.767,37.471,40.015,37.166,37.556,37.900,38.446,38.901,39.301,39.572,39.792,40.053,40.262,40.457,40.547,40.846,41.060,41.206,41.387,41.560,41.862,42.020,42.179,42.415,42.640,42.782,42.923,43.093,43.305
E14000821,45.853,46.521,46.878,46.883,46.916,46.793,46.572,46.330,46.197,46.085,45.940,45.699,45.668,45.661,45.518,45.466,45.904,46.342,46.893,47.534,50.714,51.420,52.058,52.850,53.344,53.679,53.975,54.294,54.596,54.918,55.291,55.640,55.817,56.146,56.172,56.180,56.488,56.653,56.870,57.097,57.149,57.487,57.613,57.639,57.986,58.345,58.592,58.715,58.930,58.866
E14000822,42.978,43.446,43.731,44.902,43.249,43.325,43.419,43.526,43.700,43.893,44.039,43.848,43.962,44.229,44.410,44.666,45.265,46.064,46.987,46.592,46.974,47.369,47.648,48.313,48.460,48.588,48.828,49.058,49.291,49.429,49.592,49.756,49.882,49.958,50.034,50.177,50.335,50.418,50.480,50.705,50.964,51.163,52.416,51.512,51.750,51.962,52.112,52.215,52.464,54.384
E14000823,22.723,19.355,13.260,13.374,13.478,13.526,15.190,15.230,15.298,15.281,15.309,15.343,18.384,18.527,18.748,18.911,19.870,21.347,22.299,23.085,23.689,24.171,24.780,25.745,26.345,26.608,26.933,27.212,30.058,30.322,30.577,30.617,30.671,30.778,29.574,30.720,29.764,30.097,30.695,30.781,30.978,31.200,31.395,31.562,31.656,31.769,31.861,32.031,32.208,32.400
E14000824,39.476,39.655,34.273,34.399,34.668,34.858,34.996,35.145,35.298,35.456,35.626,35.668,35.698,35.837,36.048,36.252,37.463,39.103,40.068,40.750,41.234,41.738,42.248,43.115,43.549,43.802,44.120,44.345,44.602,44.771,44.946,45.032,44.990,45.141,45.228,45.336,45.442,45.522,45.589,45.673,45.713,45.846,42.215,46.221,46.370,46.539,46.584,46.676,46.830,46.927
E14000825,22.639,23.014,6.456,6.524,6.578,9.072,8.571,8.733,8.847,8.873,9.020,9.192,9.402,9.526,9.718,9.958,10.543,33.103,34.392,35.899,37.472,38.769,40.151,41.899,43.092,44.249,45.487,46.558,47.526,48.200,48.859,49.405,50.100,50.745,50.947,51.258,51.697,51.810,52.476,52.817,52.882,52.833,16.524,16.543,16.554,56.070,56.286,56.333,57.025,57.486
E14000826,28.719,24.247,24.546,24.718,24.859,24.983,25.117,30.216,30.514,30.843,31.036,31.237,31.330,31.432,31.588,31.744,32.856,34.062,35.102,35.878,36.523,36.947,37.573,38.620,39.215,39.532,39.876,40.212,33.928,34.218,34.426,34.533,34.673,34.795,34.913,35.121,35.390,35.535,35.760,39.808,39.038,39.285,39.516,39.835,39.951,40.192,40.409,40.586,40.834,41.210
E14000827,23.941,24.158,11.478,9.957,10.112,10.219,10.312,10.453,12.725,12.804,13.071,13.270,13.485,13.783,14.125,12.258,13.503,15.080,15.884,19.517,26.181,27.041,27.976,32.574,29.834,30.222,30.663,31.121,31.392,31.732,32.161,36.244,36.580,49.934,50.339,50.590,50.870,51.333,51.546,51.858,52.040,52.297,52.334,52.498,40.629,40.783,53.177,53.422,53.728,54.111
E14000828,32.654,33.220,22.699,31.382,26.311,21.706,21.716,30.941,33.757,34.226,34.721,35.091,35.573,36.001,36.433,36.814,38.384,40.267,42.154,43.330,44.312,45.265,46.409,47.935,48.684,49.236,49.745,50.310,50.812,51.190,51.493,51.843,52.294,52.931,53.127,53.344,53.645,53.889,54.238,54.427,54.684,54.834,42.808,42.986,43.165,55.788,56.036,56.179,56.478,56.598
E14000829,37.933,38.194,38.210,38.087,38.027,37.914,37.830,37.756,37.706,37.572,37.479,37.372,37.306,37.258,37.347,37.291,39.292,40.037,40.620,41.180,41.558,41.836,42.220,42.843,43.182,43.302,43.487,43.606,43.845,44.001,44.147,44.258,44.397,44.575,44.720,44.788,44.941,45.034,45.173,45.334,45.507,45.773,46.113,46.398,46.742,47.158,47.434,47.683,48.081,48.270
E14000830,34.350,34.649,23.992,24.055,24.115,24.174,24.174,29.550,29.535,29.585,29.755,29.904,30.110,30.302,30.540,30.772,32.551,34.702,35.853,36.822,37.910,38.986,44.873,46.654,47.331,47.784,48.248,48.694,49.202,49.589,50.029,50.350,50.478,50.777,50.912,51.035,51.156,51.183,51.387,51.486,51.583,51.691,44.708,44.865,44.948,52.294,52.496,52.736,52.938,53.148
E14000831,23.666,24.353,17.503,17.541,17.724,20.098,20.110,23.315,26.320,23.251,26.263,26.291,23.266,23.394,23.622,23.690,27.685,29.474,31.082,32.339,33.595,34.216,34.754,36.139,36.947,37.502,36.220,36.707,37.202,37.570,38.262,37.629,38.218,38.344,38.442,38.546,38.816,35.254,35.938,36.464,36.918,37.257,37.510,37.563,37.772,37.773,37.517,37.523,37.748,37.899
E14000832,32.178,32.625,29.797,29.782,29.807,29.744,29.738,29.727,29.805,30.035,29.888,29.931,29.990,29.984,30.067,30.174,31.076,32.407,33.689,34.711,35.796,36.498,37.210,38.552,39.216,39.691,43.341,43.733,44.100,44.324,44.568,44.682,44.810,45.064,44.877,44.780,44.808,44.979,43.529,43.554,43.814,45.354,43.982,44.042,44.276,44.073,43.950,44.009,29.525,30.398
E14000833,36.948,37.424,18.455,18.496,18.590,18.660,18.740,18.781,22.047,33.765,33.735,33.782,33.942,34.160,34.510,34.760,36.035,37.893,39.573,40.650,41.597,42.418,39.235,40.687,41.362,41.807,42.326,42.732,43.120,43.458,43.718,43.967,44.231,48.338,53.173,53.298,53.616,51.356,47.105,47.609,47.984,48.136,44.579,45.300,45.561,49.661,49.772,49.977,50.245,50.655
E14000834,26.043,26.317,19.606,26.869,27.227,27.434,27.5,27.597,27.780,27.583,27.729,27.857,28.064,28.220,28.424,28.922,30.751,32.868,34.299,35.815,37.086,37.706,38.726,40.866,41.800,42.504,43.084,43.707,44.302,44.766,45.176,45.482,45.968,45.858,46.002,46.189,46.380,46.700,46.875,47.074,51.828,46.424,46.599,46.737,46.853,47.117,47.233,47.411,47.736,47.921
E14000835,36.710,37.043,37.389,37.617,37.732,41.469,37.453,37.572,37.890,38.287,38.516,38.751,39.100,39.397,39.748,40.035,40.675,41.447,42.423,42.977,43.646,44.249,44.882,45.936,46.471,46.883,47.238,47.713,48.056,48.415,48.769,49.045,49.231,49.345,49.499,49.680,49.878,50.098,50.382,50.504,50.629,50.707,50.751,50.798,50.833,50.946,50.971,51.009,51.073,51.198
E14000836,30.876,31.345,24.531,24.535,24.503,24.429,24.369,24.309,24.406,24.450,24.453,24.568,24.732,24.847,25.008,25.215,25.885,26.640,34.712,35.511,36.165,36.728,37.345,38.255,38.830,39.159,39.520,39.874,38.950,39.284,39.747,40.071,40.269,40.455,40.604,41.318,41.517,41.757,41.972,42.172,42.394,42.620,42.856,43.092,43.315,43.495,43.684,43.849,44.097,44.426
E14000837,13.033,12.211,13.010,13.484,13.825,14.225,14.512,14.831,15.247,15.464,15.961,16.224,16.606,16.950,17.342,17.729,19.197,20.562,21.875,23.086,24.099,25.075,26.105,27.815,28.667,29.183,29.672,30.196,30.662,31.026,31.445,27.860,28.236,28.709,28.957,29.169,29.628,29.912,30.286,29.673,29.896,30.255,30.505,30.745,31.021,31.350,31.603,31.862,32.183,32.428
E14000838,24.691,24.987,24.392,24.461,24.546,24.594,24.622,24.583,24.620,24.740,24.885,25.844,26.066,26.236,26.430,26.625,27.857,28.989,30.325,31.088,31.755,32.504,33.456,34.766,35.394,35.876,36.350,36.694,37.096,37.468,37.747,38.002,38.324,38.561,38.641,38.704,38.876,39.062,39.341,39.669,39.897,40.099,40.311,40.456,41.036,41.347,41.528,41.648,41.800,42.006
E14000839,25.673,25.862,26.055,26.169,26.302,26.381,26.444,26.559,27.045,27.331,27.460,27.723,28.118,28.396,29.028,29.726,30.949,32.322,33.902,34.651,35.646,36.342,37.194,38.411,39.152,39.599,39.990,40.337,40.714,41.285,41.674,42.103,42.444,42.967,43.313,43.650,44.044,44.423,44.769,45.157,45.453,45.559,45.815,46.182,46.356,46.686,46.963,47.133,47.438,47.666
E14000840,30.249,30.588,27.756,27.782,27.848,27.842,27.837,27.866,28.006,28.165,28.319,29.309,28.779,28.921,29.137,29.469,30.960,32.562,33.964,35.039,40.555,41.460,42.474,44.215,45.147,45.652,46.104,46.662,47.342,47.782,48.103,48.554,48.788,49.064,49.145,49.325,49.516,49.647,49.814,49.963,50.033,50.104,,42.071,42.185,45.599,45.779,51.289,51.478,51.605
E14000841,38.477,38.919,40.275,41.019,41.379,41.740,42.319,42.694,42.994,43.355,43.611,43.911,44.426,44.823,45.431,45.742,47.136,48.512,50.118,51.105,51.930,52.590,53.313,54.384,54.854,55.292,55.602,55.931,56.217,56.429,56.817,57.310,57.711,50.431,60.154,60.544,58.384,58.856,59.393,59.764,60.168,60.682,60.967,61.325,61.628,62.007,62.300,62.518,62.869,62.892
E14000842,31.661,31.710,31.958,32.270,32.364,32.429,32.445,32.492,32.540,32.637,32.692,32.700,32.760,32.855,33.081,33.188,34.030,35.019,36.348,37.149,37.847,38.432,39.122,40.267,40.989,41.416,41.807,42.191,42.544,42.849,43.142,43.368,43.508,43.792,43.874,44.034,44.178,44.341,44.464,44.787,46.022,46.183,46.346,46.424,46.551,46.627,46.732,46.887,47.040,47.129
E14000843,27.857,28.129,20.237,20.213,20.236,20.252,20.263,20.245,20.253,20.292,19.974,20.158,20.364,20.571,20.786,20.993,22.167,23.327,24.605,25.177,25.783,26.277,26.729,27.695,28.182,28.389,28.659,29.055,29.460,29.777,30.085,30.277,30.480,30.634,30.694,30.844,31.022,29.885,30.056,30.173,30.268,32.064,32.214,40.979,41.111,41.349,41.476,41.619,41.849,42.043
E14000844,32.141,32.483,24.116,24.203,21.921,22.019,28.919,24.718,24.974,27.838,28.388,28.657,28.993,29.460,29.988,30.564,32.648,36.105,37.653,45.767,46.879,47.922,49.234,51.108,52.095,52.620,53.339,53.743,54.353,55.139,55.667,56.221,56.674,57.068,57.364,57.664,57.944,58.206,58.507,60.431,53.294,54.056,54.801,55.440,55.794,56.499,56.831,57.228,57.618,57.848
E14000845,28.412,28.715,28.841,28.912,29.044,29.124,29.094,29.054,29.189,29.243,29.200,29.234,29.242,29.308,29.343,29.395,30.117,30.744,31.718,32.227,32.730,33.243,33.836,34.683,35.057,35.278,35.521,35.733,35.928,36.034,37.234,35.564,35.685,35.763,35.852,35.846,35.944,35.975,36.094,34.613,34.756,34.914,35.171,35.372,35.556,35.787,35.968,36.111,36.542,36.783
E14000846,23.661,23.969,24.230,24.437,20.176,20.255,21.772,21.867,26.531,26.786,27.048,27.664,27.924,28.183,26.387,26.462,28.182,30.120,32.437,33.792,34.802,35.722,36.710,38.453,39.281,39.829,40.428,40.991,41.493,41.908,42.342,42.695,42.993,43.307,43.483,43.729,43.981,44.160,44.417,44.534,44.676,44.862,45.020,45.240,45.438,45.716,45.993,46.230,46.645,46.946
E14000847,31.995,32.086,22.472,22.539,22.630,22.633,22.694,24.743,23.091,23.129,23.374,23.485,23.678,23.758,23.831,24.054,24.894,26.282,27.007,27.652,28.525,29.366,32.341,33.624,34.234,34.561,34.908,39.247,48.865,44.540,45.287,45.839,46.219,46.622,46.946,47.175,47.468,47.663,47.940,48.131,48.369,48.619,48.784,48.864,44.493,44.760,49.508,49.635,49.922,50.171
E14000848,22.593,22.803,23.082,23.352,23.600,23.737,23.857,23.972,24.086,24.242,24.333,24.445,24.683,24.766,24.924,25.010,25.617,26.518,27.354,28.023,28.659,29.431,30.288,31.782,32.461,32.872,33.299,33.707,34.102,34.364,34.586,34.840,35.063,35.298,35.495,35.716,35.960,36.318,36.542,36.777,37.020,37.223,37.474,37.928,38.217,38.558,38.707,38.954,39.537,39.988
E14000849,19.548,19.724,6.404,7.949,9.334,11.215,11.293,11.330,11.371,11.390,11.475,11.508,11.632,12.674,12.777,12.921,13.061,14.040,14.614,15.185,15.718,16.199,16.783,17.694,18.126,18.385,23.854,24.255,24.644,24.989,25.328,25.606,25.786,25.988,30.273,30.420,30.524,30.643,30.802,30.927,31.099,36.545,36.654,31.328,36.886,37.077,37.175,37.305,37.522,37.712
E14000850,39.573,39.748,9.709,24.168,24.232,24.305,24.306,31.935,32.026,32.009,32.110,32.117,25.073,25.097,32.332,32.530,33.280,34.625,35.352,35.992,36.585,37.090,37.714,38.799,39.204,39.418,39.695,39.933,40.174,40.392,40.497,40.605,40.664,40.710,40.732,40.709,40.689,40.718,40.811,40.894,40.957,40.997,41.083,41.125,41.038,41.083,41.140,41.217,41.252,41.406
E14000851,27.593,28.077,28.423,28.499,28.609,28.807,29.335,30.344,31.054,31.638,32.978,34.078,34.753,35.506,36.142,36.371,37.655,38.786,40.177,40.930,41.536,41.986,42.516,43.556,44.265,44.492,44.735,44.948,45.136,45.098,45.357,45.524,45.615,45.844,46.000,46.151,46.340,51.499,44.241,44.485,44.631,44.831,44.958,45.208,45.382,45.742,46.516,46.717,46.895,47.815
E14000852,25.949,26.223,14.632,14.705,14.746,14.797,14.841,14.972,18.457,22.528,28.256,28.357,28.579,28.838,29.102,29.402,31.095,33.668,33.716,34.786,35.868,36.915,38.020,39.892,40.839,41.315,41.937,42.465,43.053,43.509,43.880,44.155,44.442,44.731,44.957,45.046,45.171,45.248,45.560,45.686,45.750,45.740,35.709,35.733,35.860,46.433,46.485,46.602,46.762,46.927
E14000853,29.996,30.413,22.738,22.843,22.924,23.339,22.472,22.530,22.686,22.791,23.045,23.148,23.318,23.453,23.713,24.118,25.393,27.159,28.284,29.125,29.794,30.408,31.137,32.355,32.979,33.336,38.906,39.322,46.088,46.378,46.649,46.889,47.322,45.699,46.264,46.824,47.307,47.610,47.918,48.123,48.339,48.633,46.868,47.946,48.796,49.397,49.647,49.922,50.190,46.330
E14000854,11.530,10.910,7.336,7.561,7.662,7.703,7.754,7.838,5.085,5.113,5.589,6.386,6.720,10.709,10.915,11.296,13.937,16.530,17.994,19.433,20.764,21.999,23.262,25.473,26.429,26.878,27.456,28.106,28.728,29.136,29.527,31.790,32.295,32.707,32.980,33.184,33.493,33.784,34.094,34.344,34.587,34.765,34.923,35.114,35.293,35.433,35.706,35.820,36.485,37.025
E14000855,30.611,30.761,30.849,31.024,31.163,31.279,31.350,31.341,31.328,31.326,31.341,31.328,31.322,31.332,31.385,31.472,32.586,33.711,35.005,35.776,36.488,36.990,37.598,38.717,39.212,39.920,40.428,40.918,41.362,41.759,42.167,43.011,39.831,42.951,43.091,43.340,43.549,43.682,43.955,44.192,44.449,44.674,44.894,45.106,45.255,45.545,45.551,45.680,45.932,44.653
E14000856,32.120,32.561,33.121,33.921,34.630,35.056,35.307,35.482,35.767,35.999,36.191,36.389,36.679,36.960,37.296,37.538,38.420,39.272,40.303,41.151,41.883,42.549,43.252,44.497,45.118,45.718,46.365,47.034,47.694,48.164,48.604,49.001,49.226,49.459,49.631,49.888,50.128,50.186,50.416,50.496,50.635,46.221,,48.025,48.461,48.774,49.065,49.251,49.512,49.754
E14000857,32.642,32.979,22.058,22.503,22.930,23.258,23.509,23.909,26.372,26.547,32.394,32.811,33.342,33.820,34.312,34.818,36.673,39.998,41.557,42.951,44.027,45.084,46.286,47.857,48.705,49.321,49.833,50.428,50.936,51.434,51.958,52.387,52.705,53.141,53.381,53.622,53.915,54.185,54.391,54.623,54.722,54.994,55.147,55.367,55.474,55.669,55.929,56.027,56.345,56.565
E14000858,33.799,34.184,30.755,30.719,30.887,30.884,30.895,30.983,31.076,31.215,31.296,31.334,31.335,31.485,31.627,31.712,32.586,33.566,34.632,38.703,39.507,40.149,40.777,42.073,42.704,43.239,43.718,44.112,44.572,44.960,45.203,45.411,45.623,45.905,46.040,46.207,46.528,46.716,46.950,47.240,47.414,47.570,47.747,47.932,48.036,48.294,48.556,48.755,49.004,49.215
