Area Code,2018,2019,2020,2021,2022,2023
E14000796,71.7640549521981,66.5010668058319,63.9601251884662,63.5649029552351,42.723598052568,44.2436143321865
E14000797,65.7077948195636,66.1113545057172,64.265441516585,62.8230694025731,48.0852258280042,50.0679745827264
E14000798,60.2764256697035,59.7319162062604,58.4029051448667,59.8727682152113,47.06646964307,40.6563667577145
E14000799,71.68122420964,69.3207253073587,65.1713063595428,69.8770427695703,60.5912988802945,61.4334503452559
E14000800,60.2835260367637,54.6746456798187,53.9079455983487,56.5325302866799,39.1423096250962,35.0258301172314
E14000801,54.1694076573422,53.3668534125725,52.6254044401466,51.6209003855175,39.0566249179233,35.0206054748494
E14000802,69.627816663091,65.0644503913609,68.9968252870675,70.3137125494357,56.15803092788,52.6743393118658
E14000803,66.9496263155069,67.2768678385209,65.7309842599826,60.4624495512615,50.6035572198618,45.0721540875649
E14000804,71.4800899434279,70.4557213300865,64.2881257513418,62.8828989074411,50.0259032837966,45.4159477943126
E14000805,71.9252925990654,71.6179524244896,70.4447732215172,67.412633211151,55.6326948303708,56.5704816752371
E14000806,58.7677407988647,54.9511834788537,57.5881137004756,57.7389027982506,43.9298653520408,38.5217443055512
E14000807,68.4630037142461,66.6303447374263,65.1747351125821,65.6099054000259,51.6754307699823,53.0032709260147
E14000808,70.0998633061695,69.6965982937271,73.3818478627999,64.4377830600821,54.5672658027933,55.0340927095304
E14000809,61.1762854389425,64.8353596319164,58.6073973797129,65.2530656374906,47.9144007402327,46.8175595915604
E14000810,65.8433550388786,62.7275732051957,62.1291236262243,61.8921242863418,51.2598668606747,49.07561223562
E14000811,63.5583019333015,65.4562761636817,66.651137160814,66.0391263497168,53.9474187203979,44.3613624371218
E14000812,58.3900840635728,56.1538818422567,55.2155401561315,52.7127195721414,41.6961869687408,46.1829930713873
E14000813,54.316973141468,52.5556457148136,53.3184070155695,52.4765985941979,42.5103506464703,39.3930549178962
E14000814,70.21958634833,68.3780378944658,64.3418264898924,63.3389312366779,49.5930220640944,51.5131266721987
E14000815,77.0840558210583,73.3730478640279,67.232995928412,68.899425124406,59.7777555428944,60.5345606682284
E14000816,64.374605298883,65.2345965454369,66.8131286405323,63.2890669427091,53.6476683837444,49.044844934536
E14000817,67.0636180131634,65.0579552014993,68.1248182833357,67.5906269320579,54.136185414194,39.727140776006
E14000818,69.2198116493551,71.3291022770985,70.9083429299963,65.0648070348604,59.1374112550801,55.9767286651666
E14000819,63.0268395761393,65.6218460396418,65.0543848164673,59.4634142966571,44.2769270169729,45.5952326993215
E14000820,70.1857449237097,72.9686313001749,72.4161629594521,65.2986723795896,58.4577639730735,55.0528715118801
E14000821,65.9780616404773,64.8460375280074,58.9062224398344,58.7736898168733,45.6492029014643,40.0974263959639
E14000822,58.7489704933961,56.5920101306592,54.4403825799713,57.370857065628,46.4442657333981,42.0158961736313
E14000823,65.0719531267773,63.2846691012187,58.727883717606,62.9826809308838,48.6280147536476,46.7021990805729
E14000824,75.7159630900309,71.706734409017,74.5049302207094,70.615910108178,64.3721988378033,62.1317050806727
E14000825,64.1236457216395,63.9307433670255,50.2353066767443,60.0744334662103,54.7523683214013,42.997370545266
E14000826,63.2457412724389,60.3795910510623,57.9287352906594,59.4163543200556,57.7959922056782,53.5949406476163
E14000827,71.0586039577185,70.6570601362622,68.076505203155,61.409888409319,46.3824248973526,40.9941141574044
E14000828,72.9019016290448,69.544887901843,65.8531839775801,61.3121954411622,56.1890619166975,55.8853469986368
E14000829,61.0789096817381,65.7038267662831,66.0834796246324,67.2960691079324,48.6967851902816,45.4413743482238
E14000830,62.6728308366354,65.2484546070225,63.0954540451831,61.0837443411464,50.2998908781204,48.1494220441699
E14000831,65.1198912201103,62.2007953880841,57.8955036982677,62.381579741741,49.6585806337248,50.0352159242998
E14000832,69.7092991010766,65.1738257142634,64.4670427870146,62.4761813485934,59.8963669004361,55.1046945866401
E14000833,76.2363559799397,70.2571176004391,68.0706665585041,66.2416197331862,53.6345994286411,49.9256077015921
E14000834,67.4903423002161,70.1648930807423,67.3408439137544,64.9124338513527,53.4306641866761,54.0544837389701
E14000835,73.3896088809295,72.016729069261,70.5509582981308,67.400867119288,59.8477283239093,52.4076121437533
E14000836,58.1715611182607,59.5425903705898,54.1845851406502,59.2730606412245,45.8182695361907,43.2276555599991
E14000837,70.774097164444,66.3482503143295,63.0022183826882,63.494319306084,46.9098246540768,41.98136031489
E14000838,80.366455231539,75.0287303118031,74.9017856431067,71.6195872634725,58.6449701239922,59.935661521213
E14000839,68.7656258290881,68.6151637456803,66.7210213630661,64.8155892118395,57.0242688981939,56.8069776698417
E14000840,65.4087647453598,63.617486699095,62.228759261052,67.391994228573,54.4607036889382,51.1846830109993
E14000841,61.6183878873886,59.9808759844738,56.4561945452229,54.5389305371825,40.0711256496849,33.0584286398647
E14000842,61.7013668806654,62.0691074634706,58.474071069617,59.1397979562682,46.3886084609626,42.3334817288962
E14000843,66.1797003678812,69.794147117051,68.523831199775,66.757260460082,53.7294689062407,48.7031686199808
E14000844,69.89709436202,63.4077506312676,62.7260920015329,58.8052635627472,44.3012018033385,35.0562297170626
E14000845,63.9792241832832,59.5268284879645,60.8091786423203,61.1322190107889,46.8836070763171,42.0236111097657
E14000846,76.8407587115781,77.3534085783642,77.0697419212288,72.2407048466419,61.4741816764772,61.1010448055934
E14000847,68.3909832540894,72.0486081848947,72.9238809679439,65.9008949444766,57.215513432177,61.631556128023
E14000848,73.2930493167825,71.1501882579204,68.7075392806327,69.1677630719388,65.5150271302057,60.6858936188428
E14000849,73.7905134112654,71.240815688292,68.1964730621668,69.8845525017301,55.2750135393735,50.1689523455641
E14000850,75.0126056084917,68.496077106128,73.5790657146765,72.9731067378166,63.5786611522416,59.8292271250966
E14000851,60.8053169786297,58.749701334265,58.1164409638003,52.1372641043616,44.9810039431652,41.369311000344
E14000852,60.448721267183,59.0173384452108,60.5301396704613,58.9942205601087,44.9764473062272,47.5572618259561
E14000853,66.1145608898056,65.5931342126309,60.3785241339783,62.4895272431904,51.5882023554912,51.8183246692547
E14000854,62.110045182069,57.5745849923865,58.7942715242061,58.4316179816814,40.9348779529374,41.2006474835029
E14000855,68.5490966468281,67.2159666101426,65.9991584184018,61.1166618843149,52.8864313243925,43.1577563198181
E14000856,66.354782671902,66.7164579965822,62.3594636979343,67.9871194973362,51.8962454080832,47.8581460643007
E14000857,67.5907084814098,62.3448069517752,63.1305284602638,61.0511453532705,48.8504127405387,50.2174583752581
E14000858,65.5991218956086,61.4788154837439,62.0657564291022,61.3956453218575,47.4818841703673,45.9596366366612
E14000859,73.2807046505394,66.4464461430642,67.630263601982,63.1245539448114,53.883997669328,50.4219202046732
E14000860,69.3988303522428,71.4250466252033,64.3739251583308,65.9900750705217,51.8036374622039,48.857274079707
E14000861,61.1674531187657,61.4953464165274,58.4757326911771,55.5892311510824,44.1578345620889,44.5211417114914
E14000862,60.1561128716849,60.2892172696585,54.5422115039254,59.0503620418431,43.980430238418,36.3834064683434
E14000863,64.8189744375626,61.7053530654106,65.4703926175286,59.2811165202673,49.5786733317171,52.1446058418201
E14000864,70.626341033858,73.4166787258654,67.3797385491318,67.2185018271233,58.9562083824095,54.3407882845475
E14000865,70.0513809319137,71.0913618939468,68.2563527171065,68.0454770438801,61.2971852701499,55.2576621411165
E14000866,62.8099261885499,62.0990088485818,59.6353206431024,60.6603913656561,46.493272148951,39.167149837344
E14000867,71.2918045198522,71.4569982714832,62.6827654733991,65.435052628869,55.3616842009279,50.4253131044746
E14000868,65.192791208396,60.6211229744115,60.8939724015793,56.602456319888,43.2782575998227,38.74112831637
E14000869,54.1038828797187,60.539625711335,54.9647753636887,52.4887111631233,43.3379539041263,40.8355557493955
E14000870,62.5543311681604,61.1746792218223,52.7200345637139,56.3085691276309,46.5387889178581,42.3204373655711
E14000871,73.1397454296467,66.0475495875229,58.5764187139725,53.1306774006045,42.6779422094256,37.7021425025693
E14000872,62.5556357455182,58.8566378637093,51.3703137933291,60.5209714348463,43.2358467981929,39.3870119555196
E14000873,68.1010701457922,69.7836978061409,64.9122602224438,66.4341295581265,60.5029497535685,54.6583696480697
E14000874,68.9041447322504,65.4182796746128,66.7278900273131,69.4187763831846,54.7675772625269,55.5724790419957
E14000875,62.7816444040726,66.834042610199,64.1329570546496,57.2440286250794,44.857737863177,40.1028027341604
E14000876,62.2193337979078,62.8236386671613,66.4023981430179,62.486967877961,55.3195837300993,42.2393565791006
E14000877,81.0286622620638,77.4055911418397,81.2472500295152,76.0280321455434,65.8929388162386,58.1288765231648
E14000878,71.6360666677393,70.6651284741863,61.1667743836692,59.7008362154774,41.361766254329,41.6229419706237
E14000879,64.4585429253841,61.595217998623,52.3744841052022,52.1321627489947,37.768466163547,36.8897164920786
E14000880,68.184866275234,65.3305768530133,60.0328170713607,60.6369867166942,50.7439740538376,54.7609828828071
E14000881,70.8681760630058,78.6721493549565,73.5453898175497,68.8626576603184,53.7911086728938,52.8684921996605
E14000882,66.2689247666932,59.6451407870419,58.1672535991404,57.7699905278687,47.0599094361886,41.5505995882583
E14000883,55.9998671177881,48.7428396466863,48.6197923495018,48.7727771247496,38.2492147551292,37.9161506462881
E14000884,62.8044150021771,60.8656402602238,64.2676752855275,53.0301417173513,49.8469238683922,37.8933163603606
E14000885,63.6330395973075,59.9289255817647,63.233622535961,61.5126850869703,49.1898981167683,53.0083058426333
E14000886,62.1823171073538,61.3979464864462,58.0203189744427,56.7282559551962,41.549593285409,44.1897192124325
E14000887,71.2929388865134,74.6238092255733,66.2512154976014,70.1622888755065,61.2001992460016,61.3081322675435
E14000888,60.0348690472531,61.8403870790649,56.4165031153009,61.2632366082511,49.2695756355272,45.9875000504842
E14000889,67.1280545173366,67.2696683717919,66.1639681016587,65.3179991864439,54.0344911800926,48.6082777700169
E14000890,66.6972581385519,63.6916054536655,63.4420671959334,61.3866139963477,50.8909049895203,47.641182115291
E14000891,63.989053250546,61.7507542078834,55.7681947049261,63.8714699187003,47.4375713579932,49.563138243736
E14000892,62.5342813993641,59.7809901372123,61.2753607237707,62.8240037491707,51.9709268929041,44.3033866338915
E14000893,62.2941895073243,62.1057159507216,60.0016382757072,61.6402368197494,55.1545399344853,48.7589603649976
E14000894,67.7853266914251,68.0694297897578,73.9015101368602,64.5567132108395,55.7624873577328,54.7806349962532
E14000895,75.9928463991246,76.5272688909736,74.827978041412,73.1507650364026,64.6645115930682,61.5306196815654
E14000896,70.4603943059937,70.3390395728231,67.3599998694601,68.6293122961498,55.6001066803545,56.7206896610344
E14000897,66.8497424454902,62.8280565301902,61.6521588824746,62.4850033332796,47.2508910258857,46.6631530001513
E14000898,51.7087756676692,53.2322042657222,47.8513227152386,48.7728355139198,32.076639161956,29.8087890567508
E14000899,63.4946356485893,60.5786841709351,61.9435445808036,61.7449497137113,45.1062017476202,44.5995845868272
E14000900,60.4421516417289,55.9416728537669,60.1113058508164,58.5501001452259,52.0229042308708,44.8078050470386
E14000901,67.4943630689245,65.3831452588696,65.9452644015903,64.7966319191919,51.4692695774325,51.9961538274735
E14000902,70.7838775437247,66.3512473387371,68.5446202855776,65.7628847096194,53.8160527176135,52.7121873523588
E14000903,62.4573110243026,65.2655981074106,66.5805553676623,61.7492549014245,47.2922588928823,47.3848814963492
E14000904,61.670959174562,58.4838224260477,58.363061043775,59.7708580317173,45.4197545629994,49.9845084786298
E14000905,60.7277171726412,64.7380883575164,61.1222347909645,59.2628655060036,47.8503372655621,47.1298937193842
E14000906,64.088872082403,63.8934981735765,62.372960717165,59.6059497165995,49.8018247798872,43.1950626938017
E14000907,66.0817519024274,62.4036522325952,59.5461080198517,61.1546598148142,47.3753385914998,38.6528982670713
E14000908,72.1485583861853,72.5894966664852,72.8759710438806,70.6220101302008,56.788317382521,58.1438604334137
E14000909,71.6596583627689,64.9198604898699,61.2913474616118,57.9320411952109,50.0159897388096,36.9424783899396
E14000910,62.9796914577605,62.4120831917303,62.3920147894913,65.8574817426989,50.4485402050205,49.5809522702779
E14000911,67.3493918044072,65.6806634608609,68.4659387369009,67.304908803963,52.7304154274332,47.2085506459343
E14000912,73.1773063330975,68.3169122705005,66.5861675241187,67.7369654731585,62.5582213841539,57.4608142104075
E14000913,75.800047885239,65.4797245633391,64.7087119705661,64.1809148562492,56.367990144444,54.3406834592465
E14000914,69.5203767731229,66.2954347310471,64.5481874180469,63.5391048026491,51.7151506160331,48.8891315030819
E14000915,71.893587665562,65.079455705517,66.971284379664,65.6360797707063,48.7578394741422,47.1533021444925
E14000916,66.948506537963,64.0982200653565,58.5059618119492,55.7294117013305,47.7840038406217,43.6853781925987
E14000917,59.332946152055,61.4673853037111,63.9756215688034,59.0677184633644,53.4123979423172,45.9421866962267
E14000918,60.3606189670028,58.7124627314914,56.5461239094954,57.2418996171582,47.6763036957202,39.5003901574746
E14000919,64.4997300723757,66.0605744990474,62.278710996814,61.8463433485452,48.2956546807926,47.0036348233391
E14000920,50.4304282983482,55.797980625169,55.8489116509142,54.637713396663,48.7462651379104,48.7423800095919
E14000921,61.4514075557969,62.7173472923385,63.3673896919168,62.4975515822358,52.8193252421802,48.3756989938838
E14000922,65.1687898310227,68.9384526254541,66.5513503844977,60.7250933279886,59.706253512451,52.8015339139614
E14000923,67.4897514524687,64.6748922790682,64.6347082669962,64.051090670239,58.957429463564,57.3004044890353
E14000924,59.9160790350018,60.8077649373527,56.6264295578495,62.3379700065943,52.1032640759863,48.0912391007998
E14000925,71.4870108392687,67.5297222222082,64.2209832705327,67.197674268063,53.5044868853451,55.7807976289321
E14000926,68.9736524887928,68.8402827736174,64.0612966689016,67.3443469790987,55.1818832273812,52.0214825289106
E14000927,56.3504373311773,54.2378577807449,52.5657877202158,53.8129606986633,39.4486628012554,33.1126782302646
E14000928,76.3762975060068,74.8602284650864,72.9509712151232,73.3116538921177,63.36165017319,61.1775187290191
E14000929,66.5755020746615,67.3621939920475,65.0145970330727,67.8443289674752,54.0899420761797,56.9515310875549
E14000930,55.5534778618189,54.2438081954341,52.7867434742581,57.8764793266673,41.4376594224378,38.9311717338282
E14000931,62.5788714761672,58.4681234864136,60.0235346082084,49.5225838952183,31.0654506969135,35.3094128254253
E14000932,63.919712762749,62.7412776831003,59.5514376504496,63.3523183114062,59.8321714393467,49.9350253387731
E14000933,65.9086423552695,62.9665377768367,60.1430936557732,59.869478860055,43.3007600326036,40.650014940092
E14000934,72.7506829060796,64.7822340799811,63.4924375239197,68.559509672255,52.0460633927697,48.990032893882
E14000935,57.1296303443297,53.5857212831249,57.0459769856245,55.519776203859,41.8927924466085,38.0018277490567
E14000936,74.4180314187795,72.1326816628319,64.3011922432429,66.4885977565709,57.8604178574042,58.6250788634686
E14000937,70.1354650193436,70.5296689583335,70.5488227804936,70.8498640241023,58.8086816134852,52.3714898057927
E14000938,72.3074326381533,67.7774971825035,63.6189996877282,68.5238105324529,53.8653723800393,54.8688260942004
E14000939,70.9035068472995,72.0308013649325,66.686857160898,61.565740037538,50.8529819952777,45.5039883221962
E14000940,64.343709706577,60.7977738897415,61.3191345506618,65.7872910074207,51.9000912968442,52.0950249410812
E14000941,57.5195526517513,62.9445472116369,62.584858584802,62.895286172093,50.7545226691455,48.8304981083709
E14000942,75.2831224839243,73.4312477433073,73.1300417921165,68.2447582517013,61.7825679324125,56.0737710733912
E14000943,68.3604503377661,64.3757723655256,64.4596350450469,63.9554749132559,49.6547887314106,55.167927644367
E14000944,73.0660404457091,73.5614524960339,68.9113174628485,72.0610113316497,57.4325635624738,52.1954563829217
E14000945,73.5324057410201,69.7112238775394,66.6013774614903,64.3124507017642,50.4232536837427,51.8366950915942
E14000946,71.4540146932067,69.2204985762534,70.2586263180597,68.5930749176842,60.1403681821165,54.5540106118652
E14000947,61.4719261204239,58.0486403930523,58.893842721781,58.3368365213586,52.9653142137502,46.983687426498
E14000948,65.378381010758,65.3984309071698,59.6755774637562,62.7343110194758,47.1983720066133,38.8442130670988
E14000949,61.3412916234157,60.7965204513733,54.8924342364283,56.2349828127367,36.8492921844313,38.9012367848084
E14000950,65.2474663101582,58.2094217375293,56.9082036071281,58.7247984579733,51.0940195682504,49.4673524275135
E14000951,74.2128010338839,74.3736183803203,70.4158948726449,70.8066920444374,57.6890087124771,56.7915912122347
E14000952,67.6374502899917,67.8951391852675,66.2532048221225,69.0343851555251,56.1520389253394,52.1153490296326
E14000953,71.6789176272198,67.1556194315702,70.9663924793547,68.1998010308477,56.0188994523236,54.0308742944233
E14000954,64.4126820988869,67.7232319303855,67.7815963957639,67.2400858141782,53.4831258869211,52.8179403715479
E14000955,58.6859868264795,52.1145552858129,48.7767697013741,51.77621329197,44.195950800641,38.0046894292371
E14000956,63.1005182934625,64.1069516537424,65.4401547446944,62.2471021142911,58.3148146357802,53.2452229031603
E14000957,60.2633813031019,62.7987544550092,63.3953468310926,59.3334247276083,52.1944232161459,48.199175902096
E14000958,71.3198495309596,70.5253153406716,70.1090174409112,67.2726917498299,52.4830944774201,55.1105952492202
E14000959,65.09404339192,62.0481820327067,58.7659545626766,61.8372741813951,40.9216453923212,39.9730782802016
E14000960,66.8923578995836,67.3565448806735,64.6185778684983,63.6533595030912,52.4905457919303,44.2259243899718
E14000961,67.4486538901942,66.7527039337374,64.5762992986141,61.1886521052687,60.4585747135111,55.1086913839598
E14000962,62.3364810747179,57.4561492678207,55.6795862063592,58.8031421598044,41.2038814381836,44.6062631989433
E14000963,65.1012405676969,64.5154670348354,58.608568048233,60.6519772595032,44.9075086174899,42.6667546943989
E14000964,81.4628106214172,74.6324181691573,72.5393696322279,70.5943409509041,61.6114400580114,58.8619323360447
E14000965,58.9149746875822,57.2316125568484,57.955303320136,55.7034089542485,44.9877955523792,46.2896708120327
E14000966,68.6607006063277,69.9542837788353,66.8019470696339,65.9270931794863,51.9904017133432,53.9477416151023
E14000967,64.5509071472768,61.6528115089813,61.2874869642993,64.0959397932546,50.7717530599991,53.2195126053987
E14000968,57.642700114792,58.7646008956189,57.2821644098807,56.4149163518629,42.5617046249069,41.4901097630237
E14000969,70.6378101766318,74.714988530129,68.4670069461538,74.8156694842533,60.7431016750505,58.9356419352521
E14000970,70.035063498384,69.4856926097979,69.1900278191998,65.3882568732779,46.9418608230874,46.9943288520874
E14000971,55.9818213238057,56.3930086818726,57.1219592692527,61.4091062641554,44.3132770201429,50.8042535790678
E14000972,71.1242559127806,67.5620229983171,62.9131311475237,66.9422816167587,55.4330210432369,57.7249301360928
E14000973,61.0349855760194,62.4429173082369,61.3787442508537,59.9584654890465,50.1725194828534,50.749521151584
E14000974,73.2952401625256,71.0188091496206,68.771424974141,63.9094825403242,52.9694028529028,55.9171087790139
E14000975,63.4529412141737,59.2519937629574,61.1779638368056,61.4431260996276,52.9816515987946,55.6112769126702
E14000976,62.8244285145788,59.3603653269575,59.8769297885426,59.071726440334,51.7466454266793,41.8777922626504
E14000977,75.2642110832001,76.329982149856,71.3658292378504,71.8903037159865,59.9626692905992,59.6872401624486
E14000978,66.4399639967822,65.1850174741981,66.51630688083,66.0573900618979,57.0295956988932,50.6800229833713
E14000979,54.4505207683628,63.7550619286825,56.9835838920898,64.5177164147735,49.1874910740515,45.5377956024449
E14000980,76.102881936874,77.7014552853796,78.0925459264591,75.6760711836004,64.3908084754691,59.0196098491372
E14000981,69.9648149350761,69.6311200084097,70.2843799316399,71.4989027269642,65.0479633787917,60.9596342038167
E14000982,69.1941100747031,66.7816245893653,68.244355758186,66.2208781531836,59.0736204621388,56.65350686598
E14000983,68.8988870997587,69.0378556937254,64.227789952899,64.5434033037493,55.6798517626046,51.2250475369468
E14000984,73.4396824311242,68.6390811830885,65.7029235960403,66.6922510654955,55.2026965948742,54.6037587269223
E14000985,63.4402526467757,58.5302918666648,48.4371151802727,45.9698874771443,26.3105825606445,32.4438371020185
E14000986,61.0242035592267,62.1675307684548,57.1687678374399,60.0145209745063,47.7390193313428,39.5335656861435
E14000987,73.9077137435322,73.2939478048916,75.0077435048922,67.7299787832297,59.7901790533222,59.8406921506024
E14000988,69.8962909972795,73.0055032185644,74.9988748331152,67.8276725839298,58.9972342200849,62.0905038997395
E14000989,53.9227731006077,55.9960761182734,46.2642983442695,49.15646241042,36.5377596842941,32.8104771223567
E14000990,69.8385774325157,69.2802721046795,66.4545284981964,70.8586001082014,60.563009426094,58.1192010273611
E14000991,76.9627919559598,76.5181455768374,76.2903706146469,72.6882390061814,59.8480659052266,58.30595213886
E14000992,66.8346162252135,62.1886152857179,62.6860795100795,62.8954767207595,46.3867515533332,46.0166803732372
E14000993,74.3467000231059,68.6520287213769,70.1029679276544,72.4268588895693,64.8133070874371,60.3123325899161
E14000994,67.66602870728,69.0658889813379,68.2630521728595,66.4052121173763,60.5909396363158,55.6618989789134
E14000995,54.6952313286286,53.430046740972,52.9695287748456,53.7251746414645,41.093799053739,38.2258941871491
E14000996,74.3651379549433,73.559473808614,65.3032110635281,70.0552697398562,64.9960536711373,58.1288674229529
E14000997,67.4571479108008,69.1219258858906,66.1693279480954,62.026466149151,51.3630014323086,52.5280285622167
E14000998,71.0579307535817,70.0038478130939,65.4105067784094,67.4628473382447,59.7108182784803,59.7413641160735
E14000999,67.4881710696552,67.547699806481,63.6124241589549,68.9173724091992,53.7573891185373,48.8886560974149
E14001000,78.6723890981744,75.229969468354,73.0578894999909,75.350790427081,62.8373450085557,59.5953419236779
E14001001,75.7216217909503,76.5285680801522,77.1168402382075,75.2465164628401,64.2786551667336,58.3482018026442
E14001002,61.022922455293,58.2497752190424,58.7138393217327,60.0108175113554,52.242539750721,48.812702691701
E14001003,80.8942162451961,75.3162673109822,75.1209497545731,75.815103937482,65.1190620638217,63.1802807413169
E14001004,75.5619165860137,68.199457336832,68.7559416376445,65.3045199547596,52.4034396852545,50.4216892148158
E14001005,62.9407535029045,65.2402378183608,62.2026861768374,65.3224560080645,52.9326395427428,56.7144023327675
E14001006,66.2605228896252,66.1636565074076,70.4481657818249,67.4360545884048,61.9615170935862,60.3171193259536
E14001007,58.2834021205838,62.0131074017204,59.6128068228445,62.9046624653101,49.4895636821664,47.4971744886912
E14001008,69.3362766008725,67.3846577127749,65.1972658179127,67.0045866153097,57.5780970074085,55.2106865710617
E14001009,67.5626006015679,66.2803018588601,64.2005565329526,64.1484390667557,51.9922498134778,52.0507936803771
E14001010,73.4810303585188,75.2277539477985,70.9764286910483,69.0695455260381,57.7887939120654,58.5071002727035
E14001011,66.259370045827,64.5411463402124,56.5574231678257,59.4934818871917,47.3163354544934,43.8776707923409
E14001012,60.1886964721012,62.9900594768645,56.8079537972795,59.2850174316637,47.9533089853261,47.4878133518451
E14001013,60.4021184165686,57.8928269097373,57.1584188338911,56.660403107817,42.847797503576,41.5087802103535
E14001014,61.760357195442,65.9765531588429,61.6765646534862,66.861493737163,56.9075185880045,48.8414145706849
E14001015,71.5394467555456,65.0674002604278,66.6532121228484,67.5949243521158,50.2876208963281,42.2512473030165
E14001016,60.4535220170385,62.6445371502884,55.1214090746924,55.8592851516169,43.2181413546624,39.4987945858975
E14001017,64.4173807084881,66.2185939187355,63.9898207453257,62.0331994565091,51.8245434694564,47.9344192053371
E14001018,63.7908644343207,62.5293248039633,59.0465484265741,59.4783038269729,45.7419879607374,42.7351117944954
E14001019,72.2061285391965,72.0508576057059,72.7797956518671,68.7200828058068,52.9688818216817,52.7144085546928
E14001020,59.3794035513406,61.8615791099473,62.1750359322618,62.590251206605,45.4896673035156,46.43353294687
E14001021,58.0986144744452,62.017786886005,63.0123597105879,61.8942806600024,49.6204904539925,51.0022782780266
E14001022,62.5084854660377,65.3166843092719,58.3786294546114,65.0155800446194,49.0830157735888,52.5856839246093
E14001023,63.0937967232174,63.0856125930855,62.8507523211891,62.5250061956799,52.6073981753583,43.7986275399457
E14001024,64.8293109668977,61.2140143752627,61.3069367811371,60.3904272341318,44.2205669310684,45.3814381060738
E14001025,60.2354901585956,55.6183249725684,56.6164715149746,56.6186997292567,41.7140174993101,45.2187605963994
E14001026,64.2886134540906,62.9181407308935,60.3663966873158,60.0089244313204,50.3675591933168,46.9742369190158
E14001027,54.9064078724105,56.6360069269472,54.8492048071748,59.4340835532964,48.3806702527125,44.6269606866994
E14001028,63.2856274711723,60.7338624657727,57.408261252525,56.6200958694303,43.9318676219028,44.8704497006726
E14001029,67.1766857456429,62.4285823559145,56.0111968212285,58.5640116092252,37.4063562467751,33.2431923864416
E14001030,62.9948043064687,56.791510377209,53.4498678205084,52.5928335105035,36.441174200644,33.3845520702884
E14001031,80.0660925095292,80.9854821183704,78.7987414744641,75.7036734664613,66.4108382863255,59.5860233634627
E14001032,60.7776791369234,62.2194109610912,58.9032790906325,60.2367841990375,49.0967699812105,49.1660060602083
E14001033,61.0483347794934,62.3628167050196,61.9784763794232,57.7967005472989,49.9384026704285,46.8530422588024
E14001034,63.725588798074,64.599228559267,63.7660698109983,65.1210818789173,52.551045424904,50.1772459359019
E14001035,76.1474732494265,72.3182629969615,71.7083746006224,73.0281297032652,65.9782716493593,60.9220940823579
E14001036,66.7248036401355,64.5963987604927,66.7346071797236,68.2776141526536,59.7003052612273,57.0779183233269
E14001037,80.7062715418517,81.0620046227072,78.8886081587701,78.1776884951849,69.1648059923805,68.7348467113001
E14001038,57.1992310763148,57.1174371929251,56.7301485728482,56.8951278099636,51.7054710525871,41.4001568658069
E14001039,71.9641225979616,72.7201570840973,68.0607296829075,67.5683982417204,55.4852435096714,52.0346780973638
E14001040,69.6475232584926,70.9159210074472,68.3456054398523,63.9834381411438,58.1473871525759,56.5531910339299
E14001041,69.1405157399435,64.1739538634671,67.4885527094418,65.0556322268635,60.5649349741978,55.7088886558805
E14001042,64.898694093336,63.2407502346064,59.9373536132532,60.0858452722507,44.9560506141166,40.316549262132
E14001043,67.6045100956577,72.1515645341225,68.6564872996133,65.3779148955481,56.4633108991205,53.4815606729425
E14001044,69.0634583649559,63.8602406469751,59.5792440281873,56.3275200897744,50.2551453801987,46.0424011971546
E14001045,58.0305971870795,51.0209868791255,50.6682905014975,51.560425021872,48.1759575602158,40.545373039512
E14001046,63.2361736689918,65.8777227189883,63.6207543916809,64.4943751819722,49.087264605546,51.5122566815343
E14001047,59.4549036534393,56.0252940700036,55.4335410413791,56.6061695267501,45.2242446502781,40.8077844423257
E14001048,59.5228256580537,56.6630721640482,49.4694371994377,50.0820665564994,47.1118297058738,36.8919466273126
E14001049,62.9092729130047,66.0507149032186,57.2799812922357,58.8199253119747,40.9866691583472,43.5374040728441
E14001050,60.1797915659416,65.1620299689461,58.7231675871527,54.4361288444032,44.9485180730701,42.1078384022
E14001051,67.7818910795477,68.6422679311136,63.829016279977,61.4760726647724,48.3959459172803,48.7815941451525
E14001052,63.3315862141028,63.1194460207813,63.6559678702639,64.1324860216282,52.889726650466,47.1903404304895
E14001053,62.6496380264207,55.3297087144981,60.1333409221034,66.4312789702357,44.3880052459908,40.3766325655796
E14001054,63.3091435062039,63.4768634918072,64.5021554010941,63.8746398237295,48.7401581914376,50.2302174243201
E14001055,61.1038900501332,59.4041994693004,63.076713104283,64.8000220674351,50.1495381255783,45.5190952127022
E14001056,61.1288016831905,60.3002632402311,58.7704747208965,58.2390899522981,43.1429147399961,39.7614294120441
E14001057,67.5592407081402,64.3666810007534,65.0974377517039,60.4931753701157,46.3731195509217,48.6861574167168
E14001058,72.0787418170617,71.3306687564481,72.7116047879368,72.6585246083895,62.2069293522031,54.3000055321896
E14001059,64.4933730407339,70.2953923441538,67.3037890559267,67.2945803359438,59.1386609604858,58.5700425302144
E14001060,63.1687855286274,60.460245062502,57.9764335462467,60.592229940349,46.773814735374,39.577655618818
E14001061,60.4811002617336,53.0572852504955,49.4830189016307,45.9162465315886,45.3022036225741,43.4683440393389
E14001062,66.3005008134187,54.825097907673,46.9050950170376,51.6250331946223,47.8412303002667,33.1974237685525
