ONSConstID,ConstituencyName,RegionID,RegionName,CountryID,CountryName,DateOfThisUpdate,DateOfDataset,Year,UK relative level,UK relative rate,Region relative level,Region relative rate,Constituency relative level,Constituency relative rate,UK absolute level,UK absolute rate,Region abssolute level,Region absolute rate,Constituency absolute level,Constituency absolute rate,0-4,5-10,11-15,In work,Not in work
E14001052,Worcester,E12000005,West Midlands,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,310243,0.27,3874,0.211,1887416,0.153,245978,0.214,3025,0.165,1359,1438,1074,2731,1143
E14001058,Wyre Forest,E12000005,West Midlands,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,310243,0.27,3873,0.223,1887416,0.153,245978,0.214,2924,0.168,1282,1491,1100,2632,1236
E14000544,Basildon and Billericay,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,3189,0.151,1887416,0.153,125201,0.106,2389,0.113,1029,1163,998,1855,1331
E14000552,Bedford,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,4259,0.193,1887416,0.153,125201,0.106,3196,0.144,1570,1541,1151,2958,1301
E14000590,Braintree,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2502,0.131,1887416,0.153,125201,0.106,1884,0.098,849,912,744,1744,756
E14000594,Brentwood and Ongar,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1792,0.099,1887416,0.153,125201,0.106,1378,0.076,635,663,492,1065,733
E14000603,Broadland,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1989,0.12,1887416,0.153,125201,0.106,1410,0.085,719,720,544,1505,485
E14000606,Broxbourne,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2526,0.121,1887416,0.153,125201,0.106,1925,0.092,884,963,674,1640,885
E14000613,Bury St Edmunds,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2223,0.11,1887416,0.153,125201,0.106,1606,0.079,793,768,663,1636,587
E14000617,Cambridge,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2136,0.105,1887416,0.153,125201,0.106,1518,0.074,792,782,566,1484,652
E14000622,Castle Point,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2038,0.131,1887416,0.153,125201,0.106,1548,0.1,740,711,590,1369,665
E14000624,Central Suffolk and North Ipswich,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2436,0.132,1887416,0.153,125201,0.106,1798,0.097,918,881,642,1692,743
E14000628,Chelmsford,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2262,0.103,1887416,0.153,125201,0.106,1616,0.074,821,826,614,1472,789
E14000642,Clacton,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2785,0.198,1887416,0.153,125201,0.106,2058,0.146,905,994,878,1766,1016
E14000644,Colchester,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,3620,0.141,1887416,0.153,125201,0.106,2643,0.103,1146,1359,1109,2443,1175
E14000693,Epping Forest,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2150,0.107,1887416,0.153,125201,0.106,1613,0.081,720,777,654,1331,815
E14000717,Great Yarmouth,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,3748,0.213,1887416,0.153,125201,0.106,2677,0.152,1260,1307,1172,2344,1403
E14000729,Harlow,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,3729,0.173,1887416,0.153,125201,0.106,2783,0.129,1200,1359,1168,2296,1430
E14000734,Harwich and North Essex,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1934,0.121,1887416,0.153,125201,0.106,1461,0.091,707,687,536,1322,618
E14000739,Hemel Hempstead,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2658,0.116,1887416,0.153,125201,0.106,1987,0.087,917,956,784,1757,901
E14000744,Hertford and Stortford,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1583,0.068,1887416,0.153,125201,0.106,1144,0.049,609,561,411,1058,526
E14000745,Hertsmere,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2036,0.09,1887416,0.153,125201,0.106,1545,0.069,735,718,585,1314,720
E14000749,Hitchin and Harpenden,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1437,0.064,1887416,0.153,125201,0.106,1044,0.046,563,512,363,989,449
E14000757,Huntingdon,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2599,0.114,1887416,0.153,125201,0.106,1864,0.082,905,956,734,1799,797
E14000761,Ipswich,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,5440,0.237,1887416,0.153,125201,0.106,3987,0.174,1744,2080,1624,3671,1769
E14000800,Luton North,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,6975,0.279,1887416,0.153,125201,0.106,5285,0.211,2653,2641,1679,5253,1719
E14000801,Luton South,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,8406,0.291,1887416,0.153,125201,0.106,6371,0.22,2906,3204,2292,5985,2417
E14000806,Maldon,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1684,0.107,1887416,0.153,125201,0.106,1291,0.082,589,628,473,1188,497
E14000813,Mid Bedfordshire,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1986,0.083,1887416,0.153,125201,0.106,1482,0.062,716,699,573,1376,606
E14000816,Mid Norfolk,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2725,0.144,1887416,0.153,125201,0.106,1981,0.104,935,997,793,1852,876
E14000841,North East Bedfordshire,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2466,0.1,1887416,0.153,125201,0.106,1770,0.072,854,897,716,1658,811
E14000842,North East Cambridgeshire,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,4046,0.185,1887416,0.153,125201,0.106,2939,0.134,1342,1460,1241,2650,1397
E14000845,North East Hertfordshire,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1981,0.1,1887416,0.153,125201,0.106,1412,0.071,670,731,580,1371,607
E14000848,North Norfolk,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2062,0.176,1887416,0.153,125201,0.106,1469,0.126,813,701,552,1548,519
E14000855,North West Cambridgeshire,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,4148,0.143,1887416,0.153,125201,0.106,3016,0.104,1315,1589,1242,2787,1361
E14000859,North West Norfolk,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,3027,0.178,1887416,0.153,125201,0.106,2201,0.129,958,1097,975,1941,1089
E14000863,Norwich North,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,3004,0.186,1887416,0.153,125201,0.106,2148,0.133,1091,1059,856,2022,985
E14000864,Norwich South,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,3514,0.221,1887416,0.153,125201,0.106,2568,0.161,1169,1278,1069,2213,1302
E14000878,Peterborough,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,9061,0.31,1887416,0.153,125201,0.106,6802,0.233,3147,3455,2455,6333,2723
E14000888,Rayleigh and Wickford,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1704,0.096,1887416,0.153,125201,0.106,1250,0.07,640,628,437,1202,505
E14000899,Rochford and Southend East,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,3507,0.165,1887416,0.153,125201,0.106,2598,0.122,1183,1232,1090,2101,1402
E14000910,Saffron Walden,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1845,0.079,1887416,0.153,125201,0.106,1370,0.059,717,664,459,1233,612
E14000933,South Basildon and East Thurrock,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,3220,0.15,1887416,0.153,125201,0.106,2426,0.113,1079,1169,969,1926,1292
E14000934,South Cambridgeshire,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1736,0.071,1887416,0.153,125201,0.106,1278,0.052,639,643,454,1213,524
E14000937,South East Cambridgeshire,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1968,0.084,1887416,0.153,125201,0.106,1401,0.06,691,728,551,1369,596
E14000941,South Norfolk,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2224,0.11,1887416,0.153,125201,0.106,1624,0.08,824,837,566,1627,597
E14000946,South Suffolk,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2126,0.132,1887416,0.153,125201,0.106,1533,0.095,778,770,580,1511,617
E14000949,South West Bedfordshire,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,3043,0.127,1887416,0.153,125201,0.106,2189,0.092,957,1163,925,1932,1110
E14000951,South West Hertfordshire,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1467,0.066,1887416,0.153,125201,0.106,1079,0.048,534,537,391,953,511
E14000952,South West Norfolk,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,3319,0.166,1887416,0.153,125201,0.106,2386,0.119,1098,1249,977,2237,1079
E14000957,Southend West,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1950,0.109,1887416,0.153,125201,0.106,1468,0.082,714,697,547,1296,659
E14000960,St Albans,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,1812,0.08,1887416,0.153,125201,0.106,1409,0.062,792,611,406,1254,556
E14000968,Stevenage,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2891,0.143,1887416,0.153,125201,0.106,2068,0.102,932,1055,910,1906,984
E14000981,Suffolk Coastal,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2179,0.135,1887416,0.153,125201,0.106,1589,0.099,763,765,653,1508,670
E14000995,Thurrock,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,5247,0.161,1887416,0.153,125201,0.106,3987,0.122,1669,1971,1609,3224,2027
E14001021,Watford,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,3059,0.113,1887416,0.153,125201,0.106,2227,0.082,1075,1143,836,2201,859
E14001022,Waveney,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,3452,0.19,1887416,0.153,125201,0.106,2485,0.137,1187,1201,1060,2289,1168
E14001027,Welwyn Hatfield,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2345,0.104,1887416,0.153,125201,0.106,1663,0.074,778,849,715,1472,874
E14001034,West Suffolk,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2725,0.113,1887416,0.153,125201,0.106,1929,0.08,888,992,843,1987,739
E14001045,Witham,E12000006,East of England,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,169990,0.143,2011,0.112,1887416,0.153,125201,0.106,1444,0.081,674,712,626,1382,631
E14000540,Barking,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,9311,0.235,1887416,0.153,221551,0.131,7442,0.188,3372,3574,2360,6982,2327
E14000549,Battersea,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2262,0.111,1887416,0.153,221551,0.131,1753,0.086,844,831,580,1522,737
E14000551,Beckenham,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,1190,0.065,1887416,0.153,221551,0.131,1012,0.055,483,425,284,831,357
E14000553,Bermondsey and Old Southwark,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,4255,0.178,1887416,0.153,221551,0.131,3374,0.141,1581,1592,1081,2938,1318
E14000555,Bethnal Green and Bow,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,7680,0.261,1887416,0.153,221551,0.131,6310,0.215,2853,2899,1930,5969,1716
E14000558,Bexleyheath and Crayford,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2615,0.129,1887416,0.153,221551,0.131,2091,0.103,940,956,721,1860,758
E14000591,Brent Central,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,5229,0.162,1887416,0.153,221551,0.131,4181,0.13,2001,1896,1336,3850,1378
E14000592,Brent North,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,5607,0.191,1887416,0.153,221551,0.131,4591,0.156,1932,2090,1586,4671,941
E14000593,Brentford and Isleworth,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,3743,0.13,1887416,0.153,221551,0.131,2989,0.104,1406,1386,953,2806,935
E14000604,Bromley and Chislehurst,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,1931,0.095,1887416,0.153,221551,0.131,1498,0.073,761,684,494,1339,594
E14000615,Camberwell and Peckham,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,4570,0.167,1887416,0.153,221551,0.131,3665,0.134,1725,1736,1111,3199,1367
E14000621,Carshalton and Wallington,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2688,0.117,1887416,0.153,221551,0.131,2099,0.091,994,948,745,2002,685
E14000629,Chelsea and Fulham,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,1328,0.068,1887416,0.153,221551,0.131,1058,0.054,520,468,341,908,418
E14000634,Chingford and Woodford Green,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2742,0.141,1887416,0.153,221551,0.131,2260,0.116,991,1042,702,1984,759
E14000636,Chipping Barnet,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2067,0.085,1887416,0.153,221551,0.131,1619,0.066,798,792,475,1522,548
E14000639,Cities of London and Westminster,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,1606,0.083,1887416,0.153,221551,0.131,1379,0.071,614,596,396,863,743
E14000654,Croydon Central,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,4235,0.157,1887416,0.153,221551,0.131,3306,0.123,1509,1558,1170,2974,1255
E14000655,Croydon North,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,5780,0.168,1887416,0.153,221551,0.131,4671,0.136,2084,2134,1563,4229,1557
E14000656,Croydon South,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2376,0.097,1887416,0.153,221551,0.131,1898,0.078,855,862,660,1710,660
E14000657,Dagenham and Rainham,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,5645,0.202,1887416,0.153,221551,0.131,4572,0.164,1955,2126,1564,3988,1656
E14000673,Dulwich and West Norwood,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2902,0.115,1887416,0.153,221551,0.131,2344,0.093,1123,1062,715,1899,1006
E14000674,Ealing Central and Acton,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2396,0.101,1887416,0.153,221551,0.131,1906,0.08,889,904,601,1674,720
E14000675,Ealing North,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,4791,0.171,1887416,0.153,221551,0.131,3864,0.138,1811,1837,1147,3660,1131
E14000676,"Ealing, Southall",E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,4027,0.178,1887416,0.153,221551,0.131,2984,0.132,1651,1473,900,3246,780
E14000679,East Ham,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,9305,0.229,1887416,0.153,221551,0.131,7403,0.182,3566,3399,2338,7349,1954
E14000687,Edmonton,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,5576,0.187,1887416,0.153,221551,0.131,4382,0.147,2132,2034,1416,4076,1497
E14000690,Eltham,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,3083,0.149,1887416,0.153,221551,0.131,2479,0.12,1138,1134,812,2155,925
E14000691,Enfield North,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,3556,0.136,1887416,0.153,221551,0.131,2762,0.105,1395,1253,906,2653,905
E14000692,"Enfield, Southgate",E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2133,0.107,1887416,0.153,221551,0.131,1699,0.085,819,787,531,1561,577
E14000696,Erith and Thamesmead,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,5337,0.185,1887416,0.153,221551,0.131,4230,0.147,1876,2045,1424,3792,1551
E14000701,Feltham and Heston,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,5858,0.188,1887416,0.153,221551,0.131,4625,0.149,2160,2212,1494,4367,1493
E14000703,Finchley and Golders Green,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2559,0.091,1887416,0.153,221551,0.131,2055,0.073,939,954,666,1988,571
E14000718,Greenwich and Woolwich,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,5115,0.179,1887416,0.153,221551,0.131,4149,0.145,1786,1919,1407,3485,1628
E14000720,Hackney North and Stoke Newington,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,6265,0.189,1887416,0.153,221551,0.131,4994,0.15,2237,2304,1731,4758,1509
E14000721,Hackney South and Shoreditch,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,5396,0.218,1887416,0.153,221551,0.131,4208,0.17,2103,1976,1309,3670,1724
E14000726,Hammersmith,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2715,0.129,1887416,0.153,221551,0.131,2171,0.103,1124,965,630,1904,814
E14000727,Hampstead and Kilburn,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2542,0.085,1887416,0.153,221551,0.131,2041,0.068,1062,910,568,1753,790
E14000731,Harrow East,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,4076,0.178,1887416,0.153,221551,0.131,3283,0.144,1327,1550,1205,3371,709
E14000732,Harrow West,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,3272,0.133,1887416,0.153,221551,0.131,2614,0.106,1179,1210,882,2608,666
E14000737,Hayes and Harlington,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,6018,0.188,1887416,0.153,221551,0.131,4764,0.149,2262,2267,1491,4583,1438
E14000741,Hendon,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,4872,0.149,1887416,0.153,221551,0.131,3883,0.119,1812,1830,1229,3856,1015
E14000750,Holborn and St Pancras,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,4946,0.181,1887416,0.153,221551,0.131,4189,0.153,1858,1810,1280,3081,1868
E14000751,Hornchurch and Upminster,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,3013,0.134,1887416,0.153,221551,0.131,2366,0.105,1095,1076,840,2211,798
E14000752,Hornsey and Wood Green,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2608,0.109,1887416,0.153,221551,0.131,2133,0.089,1020,919,669,1835,765
E14000759,Ilford North,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,3437,0.146,1887416,0.153,221551,0.131,2813,0.12,1325,1246,858,2678,760
E14000760,Ilford South,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,7298,0.199,1887416,0.153,221551,0.131,5720,0.156,2652,2773,1871,5704,1595
E14000763,Islington North,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,3110,0.148,1887416,0.153,221551,0.131,2403,0.115,1125,1147,837,2142,968
E14000764,Islington South and Finsbury,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2974,0.164,1887416,0.153,221551,0.131,2308,0.127,1075,1089,804,1997,980
E14000768,Kensington,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,1631,0.083,1887416,0.153,221551,0.131,1319,0.067,665,582,382,1025,610
E14000770,Kingston and Surbiton,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2332,0.092,1887416,0.153,221551,0.131,1846,0.073,912,812,608,1756,581
E14000787,Lewisham East,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,3532,0.146,1887416,0.153,221551,0.131,2730,0.113,1335,1267,931,2467,1067
E14000788,Lewisham West and Penge,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,3232,0.13,1887416,0.153,221551,0.131,2532,0.102,1199,1211,821,2193,1044
E14000789,"Lewisham, Deptford",E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,4013,0.171,1887416,0.153,221551,0.131,3230,0.137,1527,1480,1007,2829,1189
E14000790,Leyton and Wanstead,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,3898,0.175,1887416,0.153,221551,0.131,3264,0.146,1427,1473,1000,2867,1033
E14000823,Mitcham and Morden,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,4364,0.19,1887416,0.153,221551,0.131,3501,0.152,1723,1545,1094,3304,1063
E14000869,Old Bexley and Sidcup,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,1671,0.099,1887416,0.153,221551,0.131,1365,0.081,633,616,414,1215,451
E14000872,Orpington,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,1918,0.101,1887416,0.153,221551,0.131,1573,0.083,721,730,467,1306,612
E14000882,Poplar and Limehouse,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,7703,0.205,1887416,0.153,221551,0.131,6214,0.165,2986,2827,1888,6017,1685
E14000887,Putney,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2379,0.123,1887416,0.153,221551,0.131,1910,0.098,944,840,594,1777,604
E14000896,Richmond Park,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,1277,0.046,1887416,0.153,221551,0.131,983,0.035,465,493,321,910,362
E14000900,Romford,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,3052,0.141,1887416,0.153,221551,0.131,2464,0.113,1050,1151,851,2229,817
E14000906,"Ruislip, Northwood and Pinner",E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,1584,0.083,1887416,0.153,221551,0.131,1309,0.069,616,562,400,1197,383
E14000978,Streatham,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,3072,0.14,1887416,0.153,221551,0.131,2428,0.111,1183,1159,735,2132,939
E14000984,Sutton and Cheam,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,1943,0.09,1887416,0.153,221551,0.131,1544,0.072,726,680,538,1500,444
E14000998,Tooting,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,1786,0.088,1887416,0.153,221551,0.131,1406,0.07,673,633,486,1231,555
E14001002,Tottenham,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,6055,0.205,1887416,0.153,221551,0.131,4805,0.162,2338,2175,1543,4490,1565
E14001005,Twickenham,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,1375,0.056,1887416,0.153,221551,0.131,1087,0.044,506,525,349,998,381
E14001007,Uxbridge and South Ruislip,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,3049,0.133,1887416,0.153,221551,0.131,2418,0.106,1129,1100,822,2255,793
E14001008,Vauxhall,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,3371,0.193,1887416,0.153,221551,0.131,2643,0.151,1399,1189,784,2402,972
E14001013,Walthamstow,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,5570,0.201,1887416,0.153,221551,0.131,4506,0.162,2168,2098,1299,4127,1442
E14001032,West Ham,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,8724,0.23,1887416,0.153,221551,0.131,7025,0.186,3317,3179,2230,6598,2129
E14001036,Westminster North,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,2411,0.087,1887416,0.153,221551,0.131,1956,0.07,945,882,578,1611,795
E14001040,Wimbledon,E12000007,London,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,277225,0.164,1226,0.059,1887416,0.153,221551,0.131,987,0.048,449,444,334,880,343
E14000530,Aldershot,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2813,0.134,1887416,0.153,186352,0.108,1920,0.092,971,1032,803,2441,378
E14000534,Arundel and South Downs,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2086,0.121,1887416,0.153,186352,0.108,1532,0.089,778,785,518,1815,269
E14000536,Ashford,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4599,0.177,1887416,0.153,186352,0.108,3275,0.126,1640,1739,1219,3859,738
