ONSConstID,ConstituencyName,RegionName,1995-12-31,1996-03-31,1996-06-30,1996-09-30,1996-12-31,1997-03-31,1997-06-30,1997-09-30,1997-12-31,1998-03-31,1998-06-30,1998-09-30,1998-12-31,1999-03-31,1999-06-30,1999-09-30,1999-12-31,2000-03-31,2000-06-30,2000-09-30,2000-12-31,2001-03-31,2001-06-30,2001-09-30,2001-12-31,2002-03-31,2002-06-30,2002-09-30,2002-12-31,2003-03-31,2003-06-30,2003-09-30,2003-12-31,2004-03-31,2004-06-30,2004-09-30,2004-12-31,2005-03-31,2005-06-30,2005-09-30,2005-12-31,2006-03-31,2006-06-30,2006-09-30,2006-12-31,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-04-01,2018-06-01,2018-09-01,2018-12-01,2019-03-01,2019-06-01,2019-09-01,2019-12-01,2020-03-01,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01
E14000661,Denton and Reddish,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2982,5.4386,5.4561,5.5439,5.614,5.6132,5.614,5.7895,5.9649,6.2368,6.4912,6.5789,6.75,6.7368,6.9123,7.193,7.2281
E14000662,Derby North,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.178,5.4126,5.4691,5.6634,5.6634,5.5016,5.6634,5.8252,6.1489,6.3107,6.3107,6.3091,6.1489,6.0841,6.1489,6.246,6.2136
E14000663,Derby South,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7766,4.811,4.8797,4.9828,5.0172,4.9828,5.0086,5.1546,5.1718,5.3952,5.4981,5.4983,5.6357,5.6186,5.7438,5.9192,6.0137
E14000664,Derbyshire Dales,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.647,8.7342,8.805,8.6478,8.5613,8.4041,8.6634,9.0329,9.4324,9.5912,9.5281,9.6855,9.5911,9.434,10.0,10.3774,10.6132
E14000665,Devizes,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.589,9.589,9.6918,9.6404,9.6918,9.589,9.9315,10.7877,11.1301,11.6952,11.5753,11.6438,11.6438,11.4726,11.9521,11.9863,11.9863
E14000666,Dewsbury,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9353,5.9353,6.0791,6.1151,6.1871,6.259,6.3309,6.6547,7.0144,7.3741,7.3381,7.0683,7.0135,6.8345,7.1942,7.554,7.554
E14000667,Don Valley,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6677,4.7342,4.8173,4.8505,4.9502,4.9419,4.9834,5.1163,5.3987,5.6478,5.6478,5.814,5.7309,5.7143,5.7143,5.6478,5.4817
E14000668,Doncaster Central,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5614,4.5263,4.5614,4.6491,4.6667,4.7368,4.8246,5.0175,5.2632,5.2982,5.3684,5.4386,5.4386,5.3684,5.4386,5.4825,5.4737
E14000669,Doncaster North,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2993,4.3001,4.3011,4.3727,4.4801,4.5341,4.6593,4.6593,4.7312,4.8387,5.1253,5.1971,5.1971,5.1165,5.0179,5.0179,5.0179
E14000670,Dover,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,7.2508,7.2998,7.4017,7.3414,7.4018,7.4018,7.7039,8.0967,8.1571,8.2175,8.2591,8.2704,8.3082,8.7613,8.9804,9.0332
E14000671,Dudley North,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9254,4.9492,5.0831,5.1864,5.2542,5.4237,5.4237,5.6364,5.7627,6.0678,6.1864,6.2712,6.3051,6.2881,6.4407,6.7788,6.7797
E14000672,Dudley South,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5631,5.4608,5.4608,5.7338,5.802,5.9727,6.1433,6.314,6.6553,6.7235,6.8259,6.8242,6.6553,6.6553,6.8259,7.1672,7.3379
E14000673,Dulwich and West Norwood,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9905,14.2276,14.6612,15.1762,15.2439,15.1762,15.1762,15.1084,15.6504,15.4472,15.664,15.9214,15.7168,16.2602,15.8537,15.6911,15.4743
E14000674,Ealing Central and Acton,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1596,14.8936,14.4947,14.2301,14.2287,14.4947,15.2926,15.6848,15.9574,15.6915,15.625,15.8245,15.9574,16.3564,16.7553,15.9574,15.9574
E14000675,Ealing North,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3333,13.4921,13.4921,13.6508,13.6508,13.6508,13.8143,14.127,14.6349,15.0794,15.0794,15.0794,15.2381,15.1429,15.873,15.873,16.0317
E14000676,"Ealing, Southall",London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1902,13.1902,13.2515,13.2055,13.4509,13.4969,13.612,14.2331,13.8037,13.9724,14.1104,13.819,14.3405,14.954,15.1764,15.8129,15.9509
E14000677,Easington,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0435,3.1522,3.2591,3.2609,3.2147,3.1884,3.0797,3.0797,3.1703,3.1884,3.442,3.442,3.3514,3.3433,3.3333,3.442,3.442
E14000678,East Devon,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3004,10.318,10.2473,10.2473,10.2473,10.2473,10.3091,10.6007,11.2191,11.3072,11.1484,11.1307,11.0424,11.1307,11.6608,12.4152,12.7208
E14000679,East Ham,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4214,12.0126,11.7925,11.9497,11.9969,12.2219,12.5786,13.0575,13.522,13.6478,13.8365,13.522,13.2075,13.1997,12.9717,13.3648,13.3648
E14000680,East Hampshire,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.276,11.4243,11.4243,11.4228,11.1276,10.9792,11.0534,11.4095,12.3145,12.4926,12.2868,12.3145,12.1662,12.1662,13.0564,13.2047,13.3531
E14000681,East Surrey,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0803,11.2604,11.3573,11.4958,11.6343,11.4958,11.6343,11.8283,12.3269,12.4654,12.4654,12.5208,12.4654,12.4654,12.7424,12.8809,13.0194
E14000682,East Worthing and Shoreham,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7449,10.6164,10.5651,10.6164,10.6164,10.6164,10.7877,11.0188,11.4726,11.9007,11.9863,12.089,12.5,12.5,13.0137,13.1849,13.3562
E14000683,East Yorkshire,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.338,6.5141,6.5141,6.5123,6.5141,6.4789,6.5845,6.9366,7.1214,7.3944,7.2183,7.1391,7.0775,7.0423,7.2181,7.3239,7.3944
E14000684,Eastbourne,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8434,8.79,8.8345,8.8968,8.8612,8.8345,8.8968,9.1815,9.6085,9.9644,9.9644,9.9644,9.9644,9.9021,10.3194,10.6762,10.71
E14000685,Eastleigh,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5014,8.4438,8.5014,8.6441,8.6455,8.6455,8.6455,8.9337,9.0778,9.2219,9.1282,8.9986,8.9337,8.9337,9.366,9.3732,9.5101
E14000686,Eddisbury,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8163,7.9112,7.9114,7.8481,7.9114,7.8481,7.9114,8.386,8.8607,9.3036,9.0823,9.019,8.8922,8.5441,9.1772,9.4935,9.4937
E14000687,Edmonton,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3333,12.3333,12.3333,12.2417,12.1833,12.1667,12.1667,12.5,12.8333,13.1667,13.3333,13.6667,13.6667,13.6708,13.9333,14.0667,14.2667
E14000688,Ellesmere Port and Neston,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2147,5.2147,5.2454,5.2761,5.3066,5.4601,5.5215,5.7362,5.9816,6.227,6.4417,6.2883,6.2883,6.135,6.2883,6.4417,6.5951
E14000689,Elmet and Rothwell,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5248,7.4503,7.4503,7.4818,7.6159,7.6614,7.9469,8.1126,8.2781,8.7086,8.4437,8.3212,8.2781,8.2119,8.6093,8.9404,8.9404
E14000690,Eltham,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3889,11.5278,11.5764,11.5278,11.8056,11.8611,11.875,12.5,12.5,12.6111,12.6389,12.5,12.5,12.5,12.7778,13.1944,13.3188
E14000691,Enfield North,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5691,10.5827,10.5691,10.7046,10.7046,10.5691,10.7046,10.9756,11.3821,11.748,11.8564,11.7886,11.6667,11.5989,11.9241,12.1951,12.1951
E14000692,"Enfield, Southgate",London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0146,15.5758,16.035,16.3265,16.4723,16.1808,15.1603,15.1603,16.9096,17.2012,17.4927,17.4927,17.4927,17.551,18.0466,18.4329,18.1341
E14000693,Epping Forest,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2667,12.1333,12.0,12.0,12.0,12.2667,12.7333,12.9333,13.4667,13.6733,13.6,13.7333,13.4667,13.3333,13.3333,13.66,13.8667
E14000694,Epsom and Ewell,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2045,14.2045,14.0625,14.0625,14.2045,14.4034,14.4886,14.9148,15.1989,15.3409,15.5114,15.3551,15.625,15.7955,16.7614,17.1591,17.0455
E14000695,Erewash,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6471,5.7353,5.6985,5.6985,5.7721,5.8088,5.9191,6.011,6.2498,6.3971,6.4338,6.6176,6.7096,6.8015,7.0404,7.1691,7.3162
E14000696,Erith and Thamesmead,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4502,10.2894,10.1608,9.9678,10.1286,10.2894,10.4502,10.7717,10.9727,11.1897,11.0932,11.254,11.254,11.5756,11.8971,12.0579,12.2186
E14000697,Esher and Walton,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3806,15.3543,15.3543,15.3543,15.0919,15.0262,15.4856,15.748,15.8465,16.0171,15.748,16.1417,16.6667,17.0604,18.1102,17.979,17.5853
E14000698,Exeter,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,8.3332,8.2292,8.2639,8.3333,8.3333,8.5069,8.6806,9.0278,9.375,9.375,9.3056,9.375,9.2361,9.7222,10.0694,10.1389
E14000699,Fareham,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0256,8.0114,8.0966,8.0966,8.1818,8.2385,8.3693,8.6646,9.0199,9.0199,8.9489,8.9489,8.9489,9.0199,9.375,9.6875,9.8011
E14000700,Faversham and Mid Kent,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.596,10.5795,10.596,10.4512,10.596,10.6043,10.8444,11.4238,11.8377,12.1154,12.2515,12.2517,12.2517,12.1606,12.4172,12.5828,12.5828
E14000701,Feltham and Heston,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2378,12.2378,12.4126,12.4126,12.4126,12.3659,12.4126,12.6748,12.8671,13.2867,13.479,14.1608,14.3357,14.3357,14.5804,14.6853,15.2098
E14000702,Filton and Bradley Stoke,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7143,7.7143,7.7143,7.8571,8.0929,8.1429,8.4286,8.5714,8.736,8.8571,8.9999,8.9999,9.1428,9.2857,9.4286,9.5714,9.6
E14000703,Finchley and Golders Green,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0464,17.971,18.7086,19.0397,19.0397,19.8675,20.8609,21.0265,22.3013,22.3013,22.1854,23.4272,23.1788,24.1722,24.6689,23.5099,23.2285
E14000704,Folkestone and Hythe,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9024,8.9041,8.9212,8.9041,9.0752,9.1694,9.2466,9.8459,10.274,10.5651,10.5137,10.6036,10.6164,10.4452,10.899,11.1301,10.9589
E14000705,Forest of Dean,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1954,8.2746,8.2746,8.3715,8.4155,8.2746,8.5562,9.243,9.6831,9.8592,9.8063,9.5863,9.507,9.507,9.7711,10.088,10.2113
E14000706,Fylde,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5556,5.584,5.6966,5.6979,5.755,5.8405,5.9829,6.2536,6.4102,6.5527,6.4103,6.3746,6.2678,6.0434,6.2678,6.4103,6.5527
E14000707,Gainsborough,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,5.8833,5.9167,5.9333,6.0,6.0,6.1667,6.6667,7.0,7.3333,7.3333,7.3333,7.3333,7.1667,7.2333,7.5,7.5
E14000708,Garston and Halewood,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5016,5.5,5.5015,5.5015,5.5016,5.5898,5.6633,5.728,5.9951,6.2943,6.3107,6.4725,6.3188,6.3107,6.6343,6.7961,7.055
E14000709,Gateshead,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.943,4.943,5.019,4.8289,4.8289,4.8289,4.8669,5.057,5.2481,5.3232,5.3232,5.2471,5.038,4.981,5.019,5.1521,5.3232
E14000710,Gedling,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7833,5.8333,5.8333,6.0,6.0998,6.1667,6.1667,6.3333,6.6665,6.6917,6.8333,6.8667,6.9333,7.0,7.325,7.5,7.5833
E14000711,Gillingham and Rainham,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1395,8.3056,8.206,8.3056,8.3721,8.3056,8.4718,8.588,9.1112,9.3854,9.3049,9.4684,9.4518,9.3688,9.7093,9.9668,10.1329
E14000712,Gloucester,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3473,7.3664,7.3664,7.5191,7.6336,7.6336,7.8912,8.0153,8.2061,8.3206,8.3206,8.3416,8.4351,8.5878,8.9695,9.1698,9.1603
E14000713,Gosport,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5862,7.5862,7.5862,7.5862,7.5862,7.7586,7.7586,8.1897,8.4138,8.5362,8.4483,8.3966,8.3707,8.3879,8.7931,9.1379,9.3103
E14000714,Grantham and Stamford,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6098,7.6923,7.619,7.6921,7.6923,7.7563,7.8753,7.9485,8.3425,8.5174,8.4249,8.4249,8.4249,8.315,8.7179,8.8828,8.9744
E14000715,Gravesham,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2787,10.2091,10.1394,10.0871,10.1045,10.2787,10.453,10.8014,11.324,11.4983,11.4983,11.4983,11.7596,11.8467,12.3693,12.716,12.5436
E14000716,Great Grimsby,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.527,4.6332,4.6322,4.5946,4.6226,4.556,4.6332,4.8263,4.9035,4.9228,4.9913,4.9421,5.0018,5.0193,5.0193,5.1158,5.0193
E14000717,Great Yarmouth,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.085,7.2874,7.2874,7.3987,7.4492,7.4899,7.5911,7.7126,8.0567,8.2996,8.502,8.502,8.502,8.502,8.7045,8.9069,8.9879
E14000718,Greenwich and Woolwich,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.963,13.2274,13.6243,13.7696,13.6243,13.7169,12.8902,13.2011,13.4921,13.3598,13.3333,12.963,12.8307,13.0423,13.6243,13.2275,13.2275
E14000719,Guildford,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1125,10.8802,10.9291,11.0024,11.1247,11.3142,11.2469,11.6137,11.9377,12.1027,12.1027,12.1027,12.1027,12.2249,12.2249,12.4694,12.4694
E14000720,Hackney North and Stoke Newington,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3384,15.1934,15.1934,14.9171,14.3646,14.5028,15.4696,16.2431,16.2362,16.0221,15.884,15.7459,16.2707,16.6436,16.6851,16.5746,16.4779
E14000721,Hackney South and Shoreditch,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9457,14.6739,16.0326,17.6902,19.0217,19.6019,19.5652,18.1359,17.1196,17.2554,16.5761,16.3043,16.3043,16.3043,16.3043,16.3043,16.3043
E14000722,Halesowen and Rowley Regis,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2007,6.1828,6.2724,6.362,6.4516,6.5233,6.7204,6.81,6.9892,7.2491,7.1685,7.1685,7.3656,7.4014,7.7061,7.8853,7.8853
E14000723,Halifax,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7281,4.771,4.7901,4.9618,5.0382,4.9618,4.9618,4.9618,4.9618,5.1546,5.229,5.1527,5.3435,5.2672,5.2481,5.4198,5.3435
E14000724,Haltemprice and Howden,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3636,6.4933,6.6558,6.8018,6.8182,6.8831,6.9154,7.2403,7.7922,7.8734,7.7922,7.6948,7.5325,7.4675,7.6299,7.7922,7.7922
E14000725,Halton,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6769,4.7619,4.7619,4.8639,4.8469,4.881,5.034,5.1019,5.2041,5.3741,5.3401,5.2721,5.1871,5.102,5.1871,5.4422,5.6122
E14000726,Hammersmith,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6768,17.4242,17.0455,17.0076,17.4495,17.9293,18.6667,18.8131,19.399,18.7374,18.5807,18.072,17.2949,16.7917,16.4141,16.3636,16.2879
E14000727,Hampstead and Kilburn,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4146,18.5366,18.3232,19.8354,20.122,20.4268,20.8537,20.3659,20.122,19.2683,19.2183,19.5122,20.1098,21.5854,20.7317,20.4146,20.122
E14000728,Harborough,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3077,7.3963,7.5592,7.7729,7.6923,7.6923,7.8402,8.0621,8.5518,8.6834,8.5799,8.5355,8.284,8.284,8.432,8.5799,8.7278
